Test_Time(s),Voltage(V),Current(A),remaining capacity,maximum capacity
0.0,4.0789,-1.3002,2.0786446666666674,2.0786446666666674
1.0,4.0576,-1.3,2.078283500000001,2.0786446666666674
2.0,4.0536,-1.3001,2.0779223888888896,2.0786446666666674
3.0,4.0506,-1.3,2.077561250000001,2.0786446666666674
4.0,4.0485,-1.3001,2.0772001388888897,2.0786446666666674
5.0,4.0464,-1.3001,2.0768390000000005,2.0786446666666674
6.0,4.0447,-1.3,2.076477861111112,2.0786446666666674
7.0,4.0426,-1.3001,2.0761167500000006,2.0786446666666674
8.0,4.0414,-1.3001,2.075755611111112,2.0786446666666674
9.0,4.0399,-1.3,2.075394472222223,2.0786446666666674
10.0,4.0384,-1.3001,2.0750333611111116,2.0786446666666674
11.0,4.0368,-1.3001,2.074672222222223,2.0786446666666674
12.0,4.0356,-1.3001,2.0743110833333342,2.0786446666666674
13.0,4.0345,-1.3,2.073949944444445,2.0786446666666674
14.0,4.0335,-1.3,2.073588833333334,2.0786446666666674
15.0,4.0323,-1.3001,2.073227722222223,2.0786446666666674
16.0,4.0311,-1.3001,2.072866583333334,2.0786446666666674
17.0,4.0303,-1.3001,2.0725054444444453,2.0786446666666674
18.0,4.0288,-1.3,2.072144305555556,2.0786446666666674
19.0,4.028,-1.3,2.071783194444445,2.0786446666666674
20.0,4.0269,-1.3,2.071422083333334,2.0786446666666674
21.0,4.026,-1.3001,2.071060972222223,2.0786446666666674
22.0,4.025,-1.3001,2.070699833333334,2.0786446666666674
23.0,4.0242,-1.3001,2.070338694444445,2.0786446666666674
24.0,4.0231,-1.3002,2.0699775555555564,2.0786446666666674
25.0,4.0221,-1.3001,2.0696163888888894,2.0786446666666674
26.0,4.0214,-1.3001,2.0692552500000008,2.0786446666666674
27.0,4.0207,-1.3,2.0688941111111117,2.0786446666666674
28.0,4.0197,-1.3001,2.068533000000001,2.0786446666666674
29.0,4.0189,-1.3,2.0681718611111117,2.0786446666666674
30.0,4.0179,-1.3001,2.067810750000001,2.0786446666666674
31.0,4.0174,-1.3001,2.067449611111112,2.0786446666666674
32.0,4.0165,-1.3,2.067088472222223,2.0786446666666674
33.0,4.0156,-1.3,2.066727361111112,2.0786446666666674
34.0,4.0149,-1.2999,2.0663662500000006,2.0786446666666674
35.0,4.0142,-1.3001,2.0660051666666672,2.0786446666666674
36.0,4.0132,-1.3001,2.0656440277777786,2.0786446666666674
37.0,4.0127,-1.3001,2.0652828888888894,2.0786446666666674
38.0,4.0119,-1.3001,2.0649217500000008,2.0786446666666674
39.0,4.0112,-1.3,2.0645606111111117,2.0786446666666674
40.0,4.0105,-1.3001,2.064199500000001,2.0786446666666674
41.0,4.0098,-1.3,2.0638383611111117,2.0786446666666674
42.0,4.0091,-1.3,2.0634772500000005,2.0786446666666674
43.0,4.0085,-1.3001,2.0631161388888897,2.0786446666666674
44.0,4.0078,-1.3,2.0627550000000006,2.0786446666666674
45.0,4.0072,-1.3001,2.0623938888888897,2.0786446666666674
46.0,4.0068,-1.3001,2.0620327500000006,2.0786446666666674
47.0,4.0059,-1.3,2.061671611111112,2.0786446666666674
48.0,4.0051,-1.3001,2.0613105000000007,2.0786446666666674
49.0,4.0044,-1.3,2.0609493611111116,2.0786446666666674
50.0,4.0036,-1.3,2.060588250000001,2.0786446666666674
51.0,4.0033,-1.3,2.0602271388888895,2.0786446666666674
52.0,4.0025,-1.3001,2.0598660277777783,2.0786446666666674
53.0,4.002,-1.3,2.0595048888888896,2.0786446666666674
54.0,4.0014,-1.3001,2.0591437777777784,2.0786446666666674
55.0,4.0007,-1.3,2.0587826388888897,2.0786446666666674
56.0,4.0001,-1.3001,2.0584215277777784,2.0786446666666674
57.0,3.9996,-1.3,2.0580603888888898,2.0786446666666674
58.0,3.999,-1.3001,2.0576992777777785,2.0786446666666674
59.0,3.9985,-1.3,2.0573381388888894,2.0786446666666674
60.0,3.998,-1.3002,2.0569770277777786,2.0786446666666674
61.0,3.9974,-1.3001,2.0566158611111116,2.0786446666666674
62.0,3.9969,-1.3001,2.056254722222223,2.0786446666666674
63.0,3.9965,-1.3001,2.055893583333334,2.0786446666666674
64.0,3.9955,-1.3001,2.055532444444445,2.0786446666666674
65.0,3.995,-1.3001,2.055171305555556,2.0786446666666674
66.0,3.9946,-1.3,2.0548101666666674,2.0786446666666674
67.0,3.994,-1.3001,2.054449055555556,2.0786446666666674
68.0,3.9934,-1.2999,2.0540879166666675,2.0786446666666674
69.0,3.9929,-1.3001,2.053726833333334,2.0786446666666674
70.0,3.9922,-1.3,2.053365694444445,2.0786446666666674
71.0,3.9918,-1.3001,2.053004583333334,2.0786446666666674
72.0,3.9913,-1.3001,2.052643444444445,2.0786446666666674
73.0,3.9908,-1.3,2.0522823055555564,2.0786446666666674
74.0,3.9903,-1.3,2.051921194444445,2.0786446666666674
75.0,3.9897,-1.3002,2.051560083333334,2.0786446666666674
76.0,3.9895,-1.3001,2.0511989166666673,2.0786446666666674
77.0,3.9888,-1.3001,2.0508377777777786,2.0786446666666674
78.0,3.9885,-1.3,2.0504766388888895,2.0786446666666674
79.0,3.9876,-1.3001,2.0501155277777783,2.0786446666666674
80.0,3.9876,-1.3002,2.0497543888888896,2.0786446666666674
81.0,3.987,-1.3,2.049393222222223,2.0786446666666674
82.0,3.9864,-1.3001,2.049032111111112,2.0786446666666674
83.0,3.9859,-1.3,2.0486709722222227,2.0786446666666674
84.0,3.9855,-1.3001,2.048309861111112,2.0786446666666674
85.0,3.9852,-1.3,2.047948722222223,2.0786446666666674
86.0,3.9845,-1.3001,2.047587611111112,2.0786446666666674
87.0,3.984,-1.3002,2.047226472222223,2.0786446666666674
88.0,3.9836,-1.3002,2.0468653055555563,2.0786446666666674
89.0,3.9832,-1.3,2.0465041388888894,2.0786446666666674
90.0,3.9826,-1.3,2.0461430277777786,2.0786446666666674
91.0,3.9823,-1.3,2.0457819166666673,2.0786446666666674
92.0,3.9817,-1.3002,2.045420805555556,2.0786446666666674
93.0,3.9814,-1.3001,2.0450596388888895,2.0786446666666674
94.0,3.9808,-1.3001,2.044698500000001,2.0786446666666674
95.0,3.9804,-1.3001,2.0443373611111118,2.0786446666666674
96.0,3.9802,-1.3001,2.043976222222223,2.0786446666666674
97.0,3.9796,-1.3,2.043615083333334,2.0786446666666674
98.0,3.9791,-1.3,2.0432539722222227,2.0786446666666674
99.0,3.9787,-1.3001,2.042892861111112,2.0786446666666674
100.0,3.9783,-1.3001,2.042531722222223,2.0786446666666674
101.0,3.978,-1.3001,2.042170583333334,2.0786446666666674
102.0,3.9776,-1.3001,2.041809444444445,2.0786446666666674
103.0,3.977,-1.3,2.0414483055555563,2.0786446666666674
104.0,3.9767,-1.3,2.041087194444445,2.0786446666666674
105.0,3.9764,-1.3,2.040726083333334,2.0786446666666674
106.0,3.9759,-1.3001,2.040364972222223,2.0786446666666674
107.0,3.9754,-1.3001,2.040003833333334,2.0786446666666674
