Test_Time(s),Voltage(V),Current(A),remaining capacity,maximum capacity
0.0,4.0815,-1.3001,2.0809505277777784,2.0809505277777784
1.0,4.0618,-1.2999,2.08058938888889,2.0809505277777784
2.0,4.0578,-1.2999,2.0802283055555564,2.0809505277777784
3.0,4.0549,-1.2999,2.079867222222223,2.0809505277777784
4.0,4.0527,-1.2999,2.0795061388888896,2.0809505277777784
5.0,4.0506,-1.2999,2.079145055555556,2.0809505277777784
6.0,4.0491,-1.3,2.0787839722222228,2.0809505277777784
7.0,4.0473,-1.2999,2.078422861111112,2.0809505277777784
8.0,4.0459,-1.3,2.0780617777777786,2.0809505277777784
9.0,4.0444,-1.2999,2.0777006666666673,2.0809505277777784
10.0,4.043,-1.2999,2.077339583333334,2.0809505277777784
11.0,4.0416,-1.2999,2.0769785000000005,2.0809505277777784
12.0,4.0405,-1.3,2.0766174166666675,2.0809505277777784
13.0,4.0393,-1.3,2.0762563055555563,2.0809505277777784
14.0,4.0381,-1.2999,2.075895194444445,2.0809505277777784
15.0,4.0371,-1.3,2.0755341111111116,2.0809505277777784
16.0,4.0361,-1.2999,2.075173000000001,2.0809505277777784
17.0,4.0348,-1.2999,2.0748119166666674,2.0809505277777784
18.0,4.0337,-1.3,2.074450833333334,2.0809505277777784
19.0,4.033,-1.2999,2.0740897222222228,2.0809505277777784
20.0,4.032,-1.2999,2.0737286388888894,2.0809505277777784
21.0,4.031,-1.3,2.0733675555555564,2.0809505277777784
22.0,4.0301,-1.2999,2.073006444444445,2.0809505277777784
23.0,4.0293,-1.2999,2.0726453611111118,2.0809505277777784
24.0,4.0282,-1.2999,2.0722842777777783,2.0809505277777784
25.0,4.0274,-1.2999,2.071923194444445,2.0809505277777784
26.0,4.0266,-1.2999,2.071562111111112,2.0809505277777784
27.0,4.0256,-1.3001,2.0712010277777786,2.0809505277777784
28.0,4.025,-1.2999,2.0708398888888895,2.0809505277777784
29.0,4.0242,-1.2999,2.070478805555556,2.0809505277777784
30.0,4.0235,-1.2999,2.0701177222222227,2.0809505277777784
31.0,4.0226,-1.2999,2.0697566388888897,2.0809505277777784
32.0,4.0218,-1.2999,2.0693955555555563,2.0809505277777784
33.0,4.021,-1.2999,2.069034472222223,2.0809505277777784
34.0,4.0204,-1.2999,2.0686733888888895,2.0809505277777784
35.0,4.0197,-1.3,2.068312305555556,2.0809505277777784
36.0,4.019,-1.2999,2.0679511944444453,2.0809505277777784
37.0,4.0181,-1.2999,2.067590111111112,2.0809505277777784
38.0,4.0175,-1.2999,2.0672290277777785,2.0809505277777784
39.0,4.0168,-1.3,2.066867944444445,2.0809505277777784
40.0,4.0159,-1.2999,2.066506833333334,2.0809505277777784
41.0,4.0155,-1.3,2.0661457500000004,2.0809505277777784
42.0,4.0147,-1.2999,2.0657846388888896,2.0809505277777784
43.0,4.0137,-1.3,2.0654235555555562,2.0809505277777784
44.0,4.0134,-1.2999,2.065062444444445,2.0809505277777784
45.0,4.0128,-1.2999,2.0647013611111116,2.0809505277777784
46.0,4.0122,-1.3,2.0643402777777786,2.0809505277777784
47.0,4.0115,-1.2999,2.0639791666666674,2.0809505277777784
48.0,4.0108,-1.3,2.063618083333334,2.0809505277777784
49.0,4.0102,-1.3,2.0632569722222227,2.0809505277777784
50.0,4.0098,-1.2999,2.062895861111112,2.0809505277777784
51.0,4.0091,-1.3,2.0625347777777785,2.0809505277777784
52.0,4.0083,-1.2999,2.0621736666666672,2.0809505277777784
53.0,4.0077,-1.2999,2.061812583333334,2.0809505277777784
54.0,4.0074,-1.2999,2.061451500000001,2.0809505277777784
55.0,4.0069,-1.2999,2.0610904166666675,2.0809505277777784
56.0,4.006,-1.2999,2.060729333333334,2.0809505277777784
57.0,4.0054,-1.2999,2.0603682500000007,2.0809505277777784
58.0,4.005,-1.2999,2.0600071666666673,2.0809505277777784
59.0,4.0043,-1.2999,2.059646083333334,2.0809505277777784
60.0,4.0038,-1.2999,2.0592850000000005,2.0809505277777784
61.0,4.0035,-1.2999,2.0589239166666675,2.0809505277777784
62.0,4.0027,-1.2998,2.058562833333334,2.0809505277777784
63.0,4.0023,-1.3,2.0582017777777786,2.0809505277777784
64.0,4.0016,-1.2999,2.0578406666666673,2.0809505277777784
65.0,4.001,-1.2999,2.057479583333334,2.0809505277777784
66.0,4.0006,-1.2999,2.0571185000000005,2.0809505277777784
67.0,4.0002,-1.2999,2.056757416666667,2.0809505277777784
68.0,3.9998,-1.3,2.056396333333334,2.0809505277777784
69.0,3.999,-1.2999,2.056035222222223,2.0809505277777784
70.0,3.9986,-1.2998,2.0556741388888895,2.0809505277777784
71.0,3.9981,-1.2999,2.055313083333334,2.0809505277777784
72.0,3.9976,-1.2999,2.0549520000000006,2.0809505277777784
73.0,3.997,-1.2999,2.054590916666667,2.0809505277777784
74.0,3.9966,-1.2999,2.054229833333334,2.0809505277777784
75.0,3.9961,-1.2999,2.053868750000001,2.0809505277777784
76.0,3.9955,-1.2999,2.0535076666666674,2.0809505277777784
77.0,3.9951,-1.2999,2.053146583333334,2.0809505277777784
78.0,3.9947,-1.3,2.0527855000000006,2.0809505277777784
79.0,3.9943,-1.3,2.0524243888888893,2.0809505277777784
80.0,3.9938,-1.2999,2.0520632777777785,2.0809505277777784
81.0,3.9934,-1.2999,2.051702194444445,2.0809505277777784
82.0,3.9926,-1.2999,2.0513411111111117,2.0809505277777784
83.0,3.9924,-1.2999,2.0509800277777783,2.0809505277777784
84.0,3.992,-1.3,2.050618944444445,2.0809505277777784
85.0,3.9913,-1.2999,2.050257833333334,2.0809505277777784
86.0,3.991,-1.3,2.0498967500000007,2.0809505277777784
87.0,3.9907,-1.2999,2.0495356388888895,2.0809505277777784
88.0,3.99,-1.2999,2.049174555555556,2.0809505277777784
89.0,3.9898,-1.3,2.048813472222223,2.0809505277777784
90.0,3.9892,-1.2999,2.048452361111112,2.0809505277777784
