Test_Time(s),Voltage(V),Current(A),remaining capacity,maximum capacity
0.0,4.0797,-1.3002,1.87382175,1.87382175
1.0,4.0604,-1.3,1.8734605833333333,1.87382175
2.0,4.057,-1.3,1.8730994722222223,1.87382175
3.0,4.0545,-1.2999,1.8727383611111112,1.87382175
4.0,4.0522,-1.3,1.8723772777777778,1.87382175
5.0,4.0506,-1.3,1.8720161666666668,1.87382175
6.0,4.0489,-1.3,1.8716550555555556,1.87382175
7.0,4.0472,-1.3,1.8712939444444445,1.87382175
8.0,4.0459,-1.3,1.8709328333333335,1.87382175
9.0,4.0447,-1.3,1.8705717222222222,1.87382175
10.0,4.0432,-1.3001,1.8702106111111112,1.87382175
11.0,4.0419,-1.3,1.8698494722222223,1.87382175
12.0,4.0408,-1.3,1.8694883611111113,1.87382175
13.0,4.0399,-1.3,1.86912725,1.87382175
14.0,4.0389,-1.3001,1.868766138888889,1.87382175
15.0,4.0375,-1.3,1.868405,1.87382175
16.0,4.0369,-1.2999,1.868043888888889,1.87382175
17.0,4.0359,-1.3001,1.8676828055555557,1.87382175
18.0,4.0347,-1.3,1.8673216666666668,1.87382175
19.0,4.034,-1.3,1.8669605555555555,1.87382175
20.0,4.0336,-1.2999,1.8665994444444445,1.87382175
21.0,4.0323,-1.3,1.866238361111111,1.87382175
22.0,4.0316,-1.3,1.86587725,1.87382175
23.0,4.0306,-1.3,1.865516138888889,1.87382175
24.0,4.0298,-1.2999,1.8651550277777778,1.87382175
25.0,4.0291,-1.2999,1.8647939444444446,1.87382175
26.0,4.0281,-1.3,1.8644328611111112,1.87382175
27.0,4.0275,-1.3,1.8640717500000001,1.87382175
28.0,4.0267,-1.3,1.8637106388888889,1.87382175
29.0,4.0261,-1.3001,1.8633495277777778,1.87382175
30.0,4.0254,-1.3,1.862988388888889,1.87382175
31.0,4.0246,-1.3,1.862627277777778,1.87382175
32.0,4.0239,-1.2999,1.8622661666666667,1.87382175
33.0,4.0232,-1.3,1.8619050833333335,1.87382175
34.0,4.0224,-1.2999,1.8615439722222222,1.87382175
35.0,4.0219,-1.3,1.861182888888889,1.87382175
36.0,4.0212,-1.3,1.8608217777777778,1.87382175
37.0,4.0205,-1.3,1.8604606666666668,1.87382175
38.0,4.0201,-1.3,1.8600995555555557,1.87382175
39.0,4.0192,-1.2999,1.8597384444444445,1.87382175
40.0,4.0186,-1.3,1.859377361111111,1.87382175
41.0,4.0182,-1.3,1.85901625,1.87382175
42.0,4.0174,-1.3,1.858655138888889,1.87382175
43.0,4.0167,-1.2999,1.8582940277777777,1.87382175
44.0,4.0162,-1.3001,1.8579329444444446,1.87382175
45.0,4.0155,-1.3,1.8575718055555557,1.87382175
46.0,4.0148,-1.3,1.8572106944444444,1.87382175
47.0,4.0141,-1.3,1.8568495833333334,1.87382175
48.0,4.0135,-1.3,1.8564884722222224,1.87382175
49.0,4.0131,-1.3,1.856127361111111,1.87382175
50.0,4.0124,-1.2999,1.85576625,1.87382175
51.0,4.0119,-1.3,1.8554051666666667,1.87382175
52.0,4.0114,-1.3,1.8550440555555556,1.87382175
53.0,4.0109,-1.3,1.8546829444444446,1.87382175
54.0,4.0103,-1.3001,1.8543218333333333,1.87382175
55.0,4.0096,-1.3001,1.8539606944444444,1.87382175
56.0,4.0092,-1.3,1.8535995555555556,1.87382175
57.0,4.0086,-1.3,1.8532384444444445,1.87382175
58.0,4.0079,-1.3,1.8528773333333335,1.87382175
59.0,4.0075,-1.3001,1.8525162222222222,1.87382175
60.0,4.0071,-1.3,1.8521550833333333,1.87382175
61.0,4.0065,-1.3,1.8517939722222223,1.87382175
62.0,4.0059,-1.3,1.8514328611111113,1.87382175
63.0,4.0054,-1.3,1.85107175,1.87382175
64.0,4.0049,-1.3,1.850710638888889,1.87382175
65.0,4.0045,-1.3,1.850349527777778,1.87382175
66.0,4.0039,-1.3,1.8499884166666667,1.87382175
67.0,4.0033,-1.3001,1.8496273055555557,1.87382175
