Test_Time(s),Voltage(V),Current(A),remaining capacity,maximum capacity
0.0,4.0316,-1.3001,1.338614027777778,1.338614027777778
1.0,4.0068,-1.2997,1.3382528888888892,1.338614027777778
2.0,4.0011,-1.2996,1.3378918611111115,1.338614027777778
3.0,3.9976,-1.2997,1.3375308611111114,1.338614027777778
4.0,3.9948,-1.2997,1.3371698333333335,1.338614027777778
5.0,3.9923,-1.2996,1.3368088055555558,1.338614027777778
6.0,3.9898,-1.2996,1.3364478055555558,1.338614027777778
7.0,3.988,-1.2996,1.336086805555556,1.338614027777778
8.0,3.9859,-1.2996,1.3357258055555559,1.338614027777778
9.0,3.9842,-1.2996,1.3353648055555558,1.338614027777778
10.0,3.9828,-1.2997,1.3350038055555558,1.338614027777778
11.0,3.9809,-1.2996,1.334642777777778,1.338614027777778
12.0,3.9795,-1.2996,1.334281777777778,1.338614027777778
13.0,3.9782,-1.2996,1.333920777777778,1.338614027777778
14.0,3.9763,-1.2995,1.3335597777777781,1.338614027777778
15.0,3.9753,-1.2996,1.333198805555556,1.338614027777778
16.0,3.9738,-1.2997,1.3328378055555559,1.338614027777778
17.0,3.9725,-1.2996,1.332476777777778,1.338614027777778
18.0,3.9713,-1.2996,1.3321157777777781,1.338614027777778
19.0,3.9699,-1.2996,1.331754777777778,1.338614027777778
20.0,3.9688,-1.2995,1.331393777777778,1.338614027777778
21.0,3.9678,-1.2996,1.3310328055555558,1.338614027777778
22.0,3.9665,-1.2996,1.3306718055555558,1.338614027777778
23.0,3.9652,-1.2996,1.330310805555556,1.338614027777778
24.0,3.9642,-1.2997,1.3299498055555559,1.338614027777778
25.0,3.9633,-1.2997,1.329588777777778,1.338614027777778
26.0,3.9623,-1.2996,1.3292277500000003,1.338614027777778
27.0,3.9611,-1.2997,1.3288667500000002,1.338614027777778
28.0,3.9601,-1.2996,1.3285057222222225,1.338614027777778
29.0,3.9594,-1.2997,1.3281447222222225,1.338614027777778
30.0,3.9583,-1.2996,1.3277836944444448,1.338614027777778
31.0,3.9573,-1.2996,1.3274226944444447,1.338614027777778
32.0,3.9563,-1.2996,1.3270616944444447,1.338614027777778
33.0,3.9557,-1.2997,1.3267006944444446,1.338614027777778
34.0,3.9546,-1.2997,1.326339666666667,1.338614027777778
