Test_Time(s),Voltage(V),Current(A),remaining capacity,maximum capacity
0.0,4.0812,-1.3006,1.9858006944444444,1.9858006944444444
1.0,4.0567,-1.3002,1.9854394166666667,1.9858006944444444
2.0,4.0533,-1.3003,1.98507825,1.9858006944444444
3.0,4.0505,-1.3003,1.9847170555555556,1.9858006944444444
4.0,4.0484,-1.3003,1.9843558611111112,1.9858006944444444
5.0,4.0467,-1.3003,1.9839946666666666,1.9858006944444444
6.0,4.0451,-1.3003,1.9836334722222222,1.9858006944444444
7.0,4.0436,-1.3003,1.9832722777777778,1.9858006944444444
8.0,4.042,-1.3002,1.9829110833333332,1.9858006944444444
9.0,4.0408,-1.3003,1.9825499166666667,1.9858006944444444
10.0,4.0393,-1.3003,1.982188722222222,1.9858006944444444
11.0,4.038,-1.3003,1.9818275277777777,1.9858006944444444
12.0,4.0369,-1.3003,1.9814663333333333,1.9858006944444444
13.0,4.0358,-1.3003,1.981105138888889,1.9858006944444444
14.0,4.0347,-1.3003,1.9807439444444443,1.9858006944444444
15.0,4.0337,-1.3003,1.98038275,1.9858006944444444
16.0,4.0327,-1.3002,1.9800215555555556,1.9858006944444444
17.0,4.0315,-1.3002,1.9796603888888888,1.9858006944444444
18.0,4.0306,-1.3002,1.979299222222222,1.9858006944444444
19.0,4.0294,-1.3003,1.9789380555555556,1.9858006944444444
20.0,4.0285,-1.3002,1.978576861111111,1.9858006944444444
21.0,4.0276,-1.3003,1.9782156944444445,1.9858006944444444
22.0,4.0268,-1.3002,1.9778544999999998,1.9858006944444444
23.0,4.0256,-1.3002,1.9774933333333333,1.9858006944444444
24.0,4.0249,-1.3002,1.9771321666666666,1.9858006944444444
25.0,4.0241,-1.3003,1.976771,1.9858006944444444
26.0,4.0233,-1.3003,1.9764098055555555,1.9858006944444444
27.0,4.0223,-1.3003,1.976048611111111,1.9858006944444444
28.0,4.0217,-1.3003,1.9756874166666667,1.9858006944444444
29.0,4.0207,-1.3003,1.975326222222222,1.9858006944444444
30.0,4.0202,-1.3002,1.9749650277777777,1.9858006944444444
31.0,4.0193,-1.3003,1.974603861111111,1.9858006944444444
32.0,4.0185,-1.3002,1.9742426666666666,1.9858006944444444
33.0,4.0177,-1.3003,1.9738815,1.9858006944444444
34.0,4.0169,-1.3003,1.9735203055555555,1.9858006944444444
35.0,4.0163,-1.3003,1.973159111111111,1.9858006944444444
36.0,4.0156,-1.3003,1.9727979166666667,1.9858006944444444
37.0,4.0145,-1.3002,1.972436722222222,1.9858006944444444
38.0,4.0143,-1.3003,1.9720755555555556,1.9858006944444444
39.0,4.0135,-1.3003,1.971714361111111,1.9858006944444444
40.0,4.013,-1.3003,1.9713531666666666,1.9858006944444444
41.0,4.012,-1.3003,1.9709919722222222,1.9858006944444444
42.0,4.0116,-1.3003,1.9706307777777778,1.9858006944444444
43.0,4.011,-1.3003,1.9702695833333332,1.9858006944444444
44.0,4.0101,-1.3003,1.9699083888888889,1.9858006944444444
45.0,4.0094,-1.3002,1.9695471944444445,1.9858006944444444
46.0,4.0089,-1.3002,1.9691860277777777,1.9858006944444444
47.0,4.0084,-1.3003,1.968824861111111,1.9858006944444444
48.0,4.0075,-1.3002,1.9684636666666666,1.9858006944444444
49.0,4.0072,-1.3003,1.9681024999999999,1.9858006944444444
50.0,4.0064,-1.3003,1.9677413055555555,1.9858006944444444
51.0,4.0058,-1.3002,1.967380111111111,1.9858006944444444
52.0,4.005,-1.3003,1.9670189444444444,1.9858006944444444
53.0,4.0049,-1.3003,1.96665775,1.9858006944444444
54.0,4.0042,-1.3003,1.9662965555555556,1.9858006944444444
55.0,4.0037,-1.3002,1.965935361111111,1.9858006944444444
56.0,4.003,-1.3002,1.9655741944444445,1.9858006944444444
57.0,4.0026,-1.3002,1.9652130277777777,1.9858006944444444
58.0,4.0021,-1.3002,1.964851861111111,1.9858006944444444
59.0,4.0017,-1.3002,1.9644906944444445,1.9858006944444444
60.0,4.0009,-1.3003,1.9641295277777777,1.9858006944444444
61.0,4.0003,-1.3002,1.9637683333333333,1.9858006944444444
62.0,3.9998,-1.3002,1.9634071666666666,1.9858006944444444
63.0,3.9991,-1.3002,1.963046,1.9858006944444444
64.0,3.9989,-1.3003,1.9626848333333333,1.9858006944444444
65.0,3.9982,-1.3003,1.962323638888889,1.9858006944444444
66.0,3.998,-1.3002,1.9619624444444443,1.9858006944444444
67.0,3.9971,-1.3002,1.9616012777777778,1.9858006944444444
68.0,3.9969,-1.3002,1.961240111111111,1.9858006944444444
69.0,3.9964,-1.3003,1.9608789444444443,1.9858006944444444
70.0,3.9958,-1.3002,1.96051775,1.9858006944444444
71.0,3.9954,-1.3003,1.9601565833333332,1.9858006944444444
72.0,3.995,-1.3002,1.9597953888888888,1.9858006944444444
73.0,3.9944,-1.3003,1.959434222222222,1.9858006944444444
74.0,3.994,-1.3002,1.9590730277777777,1.9858006944444444
75.0,3.9935,-1.3003,1.9587118611111112,1.9858006944444444
76.0,3.9932,-1.3003,1.9583506666666666,1.9858006944444444
77.0,3.9925,-1.3003,1.9579894722222222,1.9858006944444444
78.0,3.9921,-1.3003,1.9576282777777778,1.9858006944444444
79.0,3.9917,-1.3003,1.9572670833333332,1.9858006944444444
80.0,3.9913,-1.3003,1.9569058888888888,1.9858006944444444
81.0,3.9908,-1.3003,1.9565446944444445,1.9858006944444444
82.0,3.9904,-1.3003,1.9561834999999999,1.9858006944444444
83.0,3.99,-1.3003,1.9558223055555555,1.9858006944444444
84.0,3.9894,-1.3002,1.955461111111111,1.9858006944444444
85.0,3.9891,-1.3003,1.9550999444444443,1.9858006944444444
86.0,3.9889,-1.3002,1.95473875,1.9858006944444444
87.0,3.9883,-1.3003,1.9543775833333332,1.9858006944444444
88.0,3.988,-1.3002,1.9540163888888888,1.9858006944444444
89.0,3.9876,-1.3003,1.953655222222222,1.9858006944444444
90.0,3.9873,-1.3003,1.9532940277777777,1.9858006944444444
91.0,3.9867,-1.3003,1.9529328333333333,1.9858006944444444
92.0,3.9863,-1.3002,1.952571638888889,1.9858006944444444
93.0,3.986,-1.3003,1.9522104722222222,1.9858006944444444
94.0,3.9854,-1.3003,1.9518492777777778,1.9858006944444444
95.0,3.9854,-1.3003,1.9514880833333332,1.9858006944444444
96.0,3.9849,-1.3003,1.9511268888888889,1.9858006944444444
97.0,3.9844,-1.3003,1.9507656944444445,1.9858006944444444
98.0,3.984,-1.3003,1.9504044999999999,1.9858006944444444
99.0,3.9837,-1.3002,1.9500433055555555,1.9858006944444444
100.0,3.9831,-1.3003,1.9496821388888887,1.9858006944444444
101.0,3.9828,-1.3002,1.9493209444444444,1.9858006944444444
102.0,3.9822,-1.3003,1.9489597777777778,1.9858006944444444
103.0,3.9825,-1.3003,1.9485985833333332,1.9858006944444444
104.0,3.9817,-1.3003,1.9482373888888889,1.9858006944444444
105.0,3.9813,-1.3003,1.9478761944444445,1.9858006944444444
106.0,3.9808,-1.3003,1.9475149999999999,1.9858006944444444
107.0,3.9806,-1.3003,1.9471538055555555,1.9858006944444444
108.0,3.9801,-1.3003,1.9467926111111111,1.9858006944444444
109.0,3.9798,-1.3003,1.9464314166666665,1.9858006944444444
110.0,3.9796,-1.3003,1.9460702222222221,1.9858006944444444
111.0,3.9795,-1.3003,1.9457090277777778,1.9858006944444444
