Test_Time(s),Voltage(V),Current(A),remaining capacity,maximum capacity
0.0,4.0395,-1.3001,1.3348910555555555,1.3348910555555555
1.0,4.0208,-1.2999,1.3345299166666666,1.3348910555555555
2.0,4.0161,-1.2999,1.3341688333333332,1.3348910555555555
3.0,4.013,-1.2998,1.33380775,1.3348910555555555
4.0,4.0104,-1.2999,1.3334466944444445,1.3348910555555555
5.0,4.0081,-1.2998,1.3330856111111111,1.3348910555555555
6.0,4.0061,-1.2999,1.3327245555555556,1.3348910555555555
7.0,4.0043,-1.2999,1.3323634722222222,1.3348910555555555
8.0,4.0026,-1.2998,1.3320023888888888,1.3348910555555555
9.0,4.0009,-1.2998,1.3316413333333332,1.3348910555555555
10.0,3.9994,-1.2998,1.3312802777777777,1.3348910555555555
11.0,3.9978,-1.2999,1.3309192222222221,1.3348910555555555
12.0,3.9968,-1.2998,1.330558138888889,1.3348910555555555
13.0,3.9953,-1.2998,1.3301970833333334,1.3348910555555555
14.0,3.994,-1.2998,1.3298360277777777,1.3348910555555555
15.0,3.9926,-1.2999,1.329474972222222,1.3348910555555555
16.0,3.9916,-1.2999,1.329113888888889,1.3348910555555555
17.0,3.9905,-1.3,1.3287528055555555,1.3348910555555555
18.0,3.9893,-1.2999,1.3283916944444445,1.3348910555555555
19.0,3.9882,-1.2999,1.328030611111111,1.3348910555555555
20.0,3.9872,-1.2999,1.3276695277777777,1.3348910555555555
21.0,3.9863,-1.2999,1.3273084444444445,1.3348910555555555
22.0,3.985,-1.2999,1.3269473611111111,1.3348910555555555
23.0,3.9841,-1.2998,1.3265862777777777,1.3348910555555555
24.0,3.9834,-1.2998,1.3262252222222222,1.3348910555555555
25.0,3.982,-1.2999,1.3258641666666666,1.3348910555555555
26.0,3.9811,-1.2998,1.3255030833333332,1.3348910555555555
27.0,3.9803,-1.2998,1.3251420277777777,1.3348910555555555
28.0,3.9794,-1.2999,1.3247809722222221,1.3348910555555555
29.0,3.9785,-1.2999,1.324419888888889,1.3348910555555555
30.0,3.9774,-1.2999,1.3240588055555556,1.3348910555555555
31.0,3.9766,-1.2998,1.3236977222222222,1.3348910555555555
32.0,3.9758,-1.2999,1.3233366666666666,1.3348910555555555
33.0,3.9749,-1.2999,1.3229755833333332,1.3348910555555555
34.0,3.9741,-1.2999,1.3226145,1.3348910555555555
35.0,3.9731,-1.2999,1.3222534166666666,1.3348910555555555
36.0,3.9725,-1.2998,1.3218923333333332,1.3348910555555555
37.0,3.9715,-1.2999,1.3215312777777777,1.3348910555555555
38.0,3.9708,-1.2999,1.3211701944444445,1.3348910555555555
39.0,3.97,-1.2999,1.320809111111111,1.3348910555555555
40.0,3.9692,-1.3,1.3204480277777777,1.3348910555555555
41.0,3.9684,-1.2999,1.3200869166666667,1.3348910555555555
42.0,3.9676,-1.2998,1.3197258333333333,1.3348910555555555
43.0,3.9668,-1.2999,1.3193647777777777,1.3348910555555555
44.0,3.9661,-1.2999,1.3190036944444443,1.3348910555555555
45.0,3.9653,-1.2999,1.3186426111111111,1.3348910555555555
46.0,3.9643,-1.2998,1.3182815277777777,1.3348910555555555
47.0,3.964,-1.2999,1.3179204722222222,1.3348910555555555
48.0,3.9629,-1.2999,1.3175593888888888,1.3348910555555555
49.0,3.9624,-1.2998,1.3171983055555556,1.3348910555555555
50.0,3.9612,-1.2997,1.31683725,1.3348910555555555
51.0,3.9607,-1.2999,1.3164762222222222,1.3348910555555555
52.0,3.96,-1.2999,1.3161151388888888,1.3348910555555555
53.0,3.9595,-1.2999,1.3157540555555556,1.3348910555555555
54.0,3.9589,-1.2998,1.3153929722222222,1.3348910555555555
55.0,3.9579,-1.2999,1.3150319166666666,1.3348910555555555
56.0,3.9571,-1.2999,1.3146708333333332,1.3348910555555555
57.0,3.9565,-1.2999,1.31430975,1.3348910555555555
58.0,3.9559,-1.2999,1.3139486666666667,1.3348910555555555
59.0,3.9551,-1.3,1.3135875833333333,1.3348910555555555
60.0,3.9544,-1.2999,1.3132264722222222,1.3348910555555555
61.0,3.954,-1.2999,1.3128653888888888,1.3348910555555555
62.0,3.9531,-1.2999,1.3125043055555556,1.3348910555555555
63.0,3.9526,-1.2999,1.3121432222222222,1.3348910555555555
64.0,3.9516,-1.3,1.3117821388888888,1.3348910555555555
65.0,3.9513,-1.2999,1.3114210277777778,1.3348910555555555
66.0,3.9507,-1.3,1.3110599444444444,1.3348910555555555
67.0,3.9499,-1.3,1.3106988333333334,1.3348910555555555
68.0,3.9493,-1.2998,1.3103377222222221,1.3348910555555555
69.0,3.9485,-1.2999,1.3099766666666666,1.3348910555555555
70.0,3.9478,-1.2998,1.3096155833333334,1.3348910555555555
71.0,3.9472,-1.2999,1.3092545277777778,1.3348910555555555
72.0,3.9468,-1.2999,1.3088934444444444,1.3348910555555555
73.0,3.9462,-1.2998,1.308532361111111,1.3348910555555555
74.0,3.9454,-1.2998,1.3081713055555555,1.3348910555555555
75.0,3.9447,-1.2998,1.30781025,1.3348910555555555
76.0,3.9442,-1.2999,1.3074491944444444,1.3348910555555555
77.0,3.9434,-1.2999,1.307088111111111,1.3348910555555555
78.0,3.9429,-1.2998,1.3067270277777778,1.3348910555555555
79.0,3.9423,-1.2998,1.3063659722222223,1.3348910555555555
80.0,3.9417,-1.2999,1.3060049166666667,1.3348910555555555
81.0,3.9412,-1.3,1.3056438333333333,1.3348910555555555
82.0,3.9408,-1.2998,1.3052827222222223,1.3348910555555555
83.0,3.9399,-1.2999,1.3049216666666665,1.3348910555555555
84.0,3.9392,-1.2999,1.3045605833333334,1.3348910555555555
85.0,3.9388,-1.2999,1.3041995,1.3348910555555555
86.0,3.9382,-1.2999,1.3038384166666666,1.3348910555555555
87.0,3.9376,-1.2999,1.3034773333333334,1.3348910555555555
88.0,3.937,-1.2999,1.30311625,1.3348910555555555
89.0,3.9365,-1.2999,1.3027551666666666,1.3348910555555555
90.0,3.9359,-1.2999,1.3023940833333334,1.3348910555555555
91.0,3.9354,-1.2999,1.302033,1.3348910555555555
92.0,3.9347,-1.2998,1.3016719166666666,1.3348910555555555
93.0,3.934,-1.2998,1.301310861111111,1.3348910555555555
94.0,3.9339,-1.2999,1.3009498055555555,1.3348910555555555
95.0,3.9329,-1.2998,1.300588722222222,1.3348910555555555
96.0,3.9324,-1.2999,1.3002276666666666,1.3348910555555555
97.0,3.9319,-1.2999,1.2998665833333334,1.3348910555555555
98.0,3.9315,-1.3,1.2995055,1.3348910555555555
99.0,3.9307,-1.2998,1.299144388888889,1.3348910555555555
100.0,3.9302,-1.2998,1.2987833333333334,1.3348910555555555
101.0,3.9296,-1.2999,1.2984222777777779,1.3348910555555555
102.0,3.9293,-1.2999,1.2980611944444445,1.3348910555555555
103.0,3.9286,-1.2999,1.297700111111111,1.3348910555555555
104.0,3.9281,-1.2998,1.2973390277777777,1.3348910555555555
105.0,3.9276,-1.2999,1.296977972222222,1.3348910555555555
106.0,3.9271,-1.2998,1.296616888888889,1.3348910555555555
107.0,3.9262,-1.2999,1.2962558333333334,1.3348910555555555
108.0,3.9261,-1.3,1.29589475,1.3348910555555555
109.0,3.9253,-1.2998,1.295533638888889,1.3348910555555555
110.0,3.9248,-1.2998,1.2951725833333334,1.3348910555555555
111.0,3.9247,-1.2998,1.2948115277777776,1.3348910555555555
112.0,3.9239,-1.2999,1.294450472222222,1.3348910555555555
113.0,3.9234,-1.2999,1.294089388888889,1.3348910555555555
114.0,3.9228,-1.2999,1.2937283055555555,1.3348910555555555
115.0,3.9222,-1.2999,1.2933672222222221,1.3348910555555555
116.0,3.9218,-1.2999,1.293006138888889,1.3348910555555555
117.0,3.9212,-1.2999,1.2926450555555555,1.3348910555555555
118.0,3.9209,-1.3,1.2922839722222221,1.3348910555555555
119.0,3.9203,-1.3,1.291922861111111,1.3348910555555555
120.0,3.9198,-1.3,1.29156175,1.3348910555555555
121.0,3.9192,-1.3,1.2912006388888888,1.3348910555555555
