Test_Time(s),Voltage(V),Current(A),remaining capacity,maximum capacity
0.0,4.0718,-1.3005,1.8553747222222223,1.8553747222222223
1.0,4.0581,-1.3003,1.8550134722222222,1.8553747222222223
2.0,4.0548,-1.3002,1.8546522777777779,1.8553747222222223
3.0,4.0523,-1.3002,1.8542911111111111,1.8553747222222223
4.0,4.0505,-1.3002,1.8539299444444446,1.8553747222222223
5.0,4.0488,-1.3003,1.8535687777777778,1.8553747222222223
6.0,4.0472,-1.3003,1.8532075833333335,1.8553747222222223
7.0,4.0456,-1.3002,1.852846388888889,1.8553747222222223
8.0,4.0442,-1.3002,1.8524852222222223,1.8553747222222223
9.0,4.0429,-1.3003,1.8521240555555556,1.8553747222222223
10.0,4.0416,-1.3003,1.8517628611111112,1.8553747222222223
11.0,4.0404,-1.3002,1.8514016666666668,1.8553747222222223
12.0,4.0391,-1.3002,1.8510405,1.8553747222222223
13.0,4.0381,-1.3003,1.8506793333333333,1.8553747222222223
14.0,4.0371,-1.3003,1.850318138888889,1.8553747222222223
15.0,4.0362,-1.3003,1.8499569444444446,1.8553747222222223
16.0,4.0352,-1.3002,1.8495957500000002,1.8553747222222223
17.0,4.0338,-1.3003,1.8492345833333335,1.8553747222222223
18.0,4.0333,-1.3002,1.848873388888889,1.8553747222222223
19.0,4.0323,-1.3002,1.8485122222222223,1.8553747222222223
20.0,4.0317,-1.3002,1.8481510555555556,1.8553747222222223
21.0,4.0305,-1.3003,1.847789888888889,1.8553747222222223
22.0,4.0296,-1.3002,1.8474286944444445,1.8553747222222223
23.0,4.0289,-1.3002,1.847067527777778,1.8553747222222223
24.0,4.0281,-1.3002,1.8467063611111112,1.8553747222222223
25.0,4.0273,-1.3002,1.8463451944444444,1.8553747222222223
26.0,4.0264,-1.3002,1.845984027777778,1.8553747222222223
27.0,4.026,-1.3003,1.8456228611111112,1.8553747222222223
28.0,4.025,-1.3002,1.8452616666666668,1.8553747222222223
29.0,4.0243,-1.3003,1.8449005,1.8553747222222223
30.0,4.0238,-1.3003,1.8445393055555557,1.8553747222222223
31.0,4.0229,-1.3002,1.8441781111111113,1.8553747222222223
32.0,4.0222,-1.3002,1.8438169444444445,1.8553747222222223
33.0,4.0213,-1.3002,1.8434557777777778,1.8553747222222223
34.0,4.021,-1.3003,1.8430946111111113,1.8553747222222223
35.0,4.0203,-1.3003,1.8427334166666667,1.8553747222222223
36.0,4.0194,-1.3002,1.8423722222222223,1.8553747222222223
37.0,4.0189,-1.3002,1.8420110555555556,1.8553747222222223
38.0,4.0181,-1.3002,1.841649888888889,1.8553747222222223
39.0,4.0175,-1.3003,1.8412887222222223,1.8553747222222223
40.0,4.017,-1.3002,1.840927527777778,1.8553747222222223
41.0,4.0163,-1.3002,1.8405663611111112,1.8553747222222223
42.0,4.0157,-1.3003,1.8402051944444446,1.8553747222222223
43.0,4.0151,-1.3002,1.839844,1.8553747222222223
44.0,4.0145,-1.3002,1.8394828333333335,1.8553747222222223
45.0,4.0138,-1.3003,1.8391216666666668,1.8553747222222223
46.0,4.0135,-1.3003,1.8387604722222224,1.8553747222222223
47.0,4.0125,-1.3002,1.8383992777777778,1.8553747222222223
48.0,4.012,-1.3002,1.8380381111111113,1.8553747222222223
49.0,4.0115,-1.3002,1.8376769444444445,1.8553747222222223
50.0,4.0114,-1.3003,1.837315777777778,1.8553747222222223
51.0,4.0104,-1.3003,1.8369545833333334,1.8553747222222223
52.0,4.0099,-1.3003,1.836593388888889,1.8553747222222223
53.0,4.0092,-1.3003,1.8362321944444446,1.8553747222222223
54.0,4.0089,-1.3003,1.835871,1.8553747222222223
55.0,4.0084,-1.3003,1.8355098055555557,1.8553747222222223
56.0,4.008,-1.3003,1.8351486111111113,1.8553747222222223
57.0,4.0075,-1.3003,1.8347874166666667,1.8553747222222223
58.0,4.0069,-1.3002,1.8344262222222223,1.8553747222222223
59.0,4.0066,-1.3002,1.8340650555555558,1.8553747222222223
60.0,4.0057,-1.3003,1.833703888888889,1.8553747222222223
61.0,4.0049,-1.3003,1.8333426944444446,1.8553747222222223
62.0,4.0049,-1.3003,1.8329815,1.8553747222222223
63.0,4.0046,-1.3003,1.8326203055555557,1.8553747222222223
64.0,4.0036,-1.3003,1.8322591111111113,1.8553747222222223
65.0,4.0034,-1.3003,1.8318979166666667,1.8553747222222223
66.0,4.0028,-1.3003,1.8315367222222223,1.8553747222222223
67.0,4.0024,-1.3003,1.831175527777778,1.8553747222222223
68.0,4.0019,-1.3002,1.8308143333333335,1.8553747222222223
69.0,4.0014,-1.3002,1.8304531666666668,1.8553747222222223
70.0,4.0008,-1.3002,1.830092,1.8553747222222223
71.0,4.0004,-1.3001,1.8297308333333335,1.8553747222222223
72.0,3.9996,-1.3003,1.8293696944444446,1.8553747222222223
73.0,3.9996,-1.3003,1.8290085,1.8553747222222223
74.0,3.9993,-1.3002,1.8286473055555557,1.8553747222222223
75.0,3.9987,-1.3002,1.828286138888889,1.8553747222222223
76.0,3.9983,-1.3002,1.8279249722222224,1.8553747222222223
77.0,3.9976,-1.3003,1.8275638055555556,1.8553747222222223
78.0,3.9974,-1.3001,1.8272026111111113,1.8553747222222223
79.0,3.9969,-1.3003,1.8268414722222224,1.8553747222222223
80.0,3.9963,-1.3003,1.8264802777777778,1.8553747222222223
81.0,3.9961,-1.3003,1.8261190833333334,1.8553747222222223
82.0,3.9958,-1.3003,1.825757888888889,1.8553747222222223
83.0,3.9954,-1.3003,1.8253966944444446,1.8553747222222223
84.0,3.9949,-1.3003,1.8250355,1.8553747222222223
85.0,3.9943,-1.3003,1.8246743055555557,1.8553747222222223
86.0,3.994,-1.3003,1.8243131111111113,1.8553747222222223
87.0,3.9936,-1.3002,1.8239519166666667,1.8553747222222223
88.0,3.9932,-1.3002,1.8235907500000001,1.8553747222222223
89.0,3.9925,-1.3002,1.8232295833333334,1.8553747222222223
90.0,3.9923,-1.3003,1.8228684166666667,1.8553747222222223
91.0,3.9918,-1.3002,1.8225072222222223,1.8553747222222223
92.0,3.9914,-1.3002,1.8221460555555558,1.8553747222222223
93.0,3.9909,-1.3002,1.821784888888889,1.8553747222222223
94.0,3.991,-1.3001,1.8214237222222223,1.8553747222222223
95.0,3.9902,-1.3002,1.8210625833333334,1.8553747222222223
96.0,3.9901,-1.3004,1.8207014166666668,1.8553747222222223
97.0,3.9895,-1.3002,1.8203401944444446,1.8553747222222223
98.0,3.9891,-1.3002,1.8199790277777779,1.8553747222222223
99.0,3.9886,-1.3003,1.8196178611111111,1.8553747222222223
100.0,3.9883,-1.3002,1.8192566666666667,1.8553747222222223
101.0,3.9881,-1.3003,1.8188955,1.8553747222222223
102.0,3.9876,-1.3002,1.8185343055555556,1.8553747222222223
103.0,3.9872,-1.3002,1.818173138888889,1.8553747222222223
104.0,3.9869,-1.3002,1.8178119722222223,1.8553747222222223
105.0,3.9866,-1.3003,1.8174508055555556,1.8553747222222223
106.0,3.9863,-1.3002,1.8170896111111112,1.8553747222222223
107.0,3.9858,-1.3003,1.8167284444444445,1.8553747222222223
108.0,3.9858,-1.3004,1.81636725,1.8553747222222223
109.0,3.9849,-1.3002,1.8160060277777779,1.8553747222222223
110.0,3.9848,-1.3002,1.8156448611111111,1.8553747222222223
111.0,3.9844,-1.3002,1.8152836944444446,1.8553747222222223
112.0,3.9843,-1.3003,1.8149225277777778,1.8553747222222223
113.0,3.9836,-1.3002,1.8145613333333335,1.8553747222222223
114.0,3.9835,-1.3002,1.8142001666666667,1.8553747222222223
115.0,3.983,-1.3003,1.8138390000000002,1.8553747222222223
116.0,3.9828,-1.3003,1.8134778055555556,1.8553747222222223
117.0,3.9822,-1.3004,1.8131166111111112,1.8553747222222223
118.0,3.9821,-1.3003,1.812755388888889,1.8553747222222223
119.0,3.9815,-1.3002,1.8123941944444446,1.8553747222222223
120.0,3.9813,-1.3003,1.8120330277777779,1.8553747222222223
121.0,3.9812,-1.3003,1.8116718333333335,1.8553747222222223
122.0,3.9807,-1.3002,1.811310638888889,1.8553747222222223
123.0,3.9801,-1.3003,1.8109494722222224,1.8553747222222223
124.0,3.9798,-1.3002,1.810588277777778,1.8553747222222223
125.0,3.9799,-1.3003,1.8102271111111112,1.8553747222222223
126.0,3.9794,-1.3002,1.8098659166666669,1.8553747222222223
127.0,3.979,-1.3002,1.80950475,1.8553747222222223
128.0,3.9789,-1.3002,1.8091435833333334,1.8553747222222223
129.0,3.9784,-1.3003,1.8087824166666668,1.8553747222222223
130.0,3.9783,-1.3003,1.8084212222222222,1.8553747222222223
131.0,3.978,-1.3003,1.8080600277777779,1.8553747222222223
132.0,3.9775,-1.3002,1.8076988333333335,1.8553747222222223
133.0,3.9772,-1.3002,1.8073376666666667,1.8553747222222223
134.0,3.9769,-1.3002,1.8069765000000002,1.8553747222222223
135.0,3.9763,-1.3002,1.8066153333333335,1.8553747222222223
136.0,3.9762,-1.3004,1.8062541666666667,1.8553747222222223
137.0,3.9759,-1.3003,1.8058929444444445,1.8553747222222223
138.0,3.9756,-1.3003,1.80553175,1.8553747222222223
139.0,3.9752,-1.3002,1.8051705555555557,1.8553747222222223
140.0,3.9751,-1.3003,1.804809388888889,1.8553747222222223
141.0,3.9746,-1.3003,1.8044481944444446,1.8553747222222223
142.0,3.9743,-1.3003,1.804087,1.8553747222222223
143.0,3.9741,-1.3002,1.8037258055555556,1.8553747222222223
144.0,3.9736,-1.3002,1.803364638888889,1.8553747222222223
145.0,3.9732,-1.3002,1.8030034722222223,1.8553747222222223
146.0,3.9731,-1.3003,1.8026423055555556,1.8553747222222223
147.0,3.9727,-1.3003,1.8022811111111112,1.8553747222222223
148.0,3.9724,-1.3003,1.8019199166666668,1.8553747222222223
149.0,3.9721,-1.3002,1.8015587222222222,1.8553747222222223
150.0,3.972,-1.3002,1.8011975555555557,1.8553747222222223
151.0,3.9716,-1.3003,1.800836388888889,1.8553747222222223
152.0,3.9714,-1.3003,1.8004751944444446,1.8553747222222223
153.0,3.9712,-1.3003,1.8001140000000002,1.8553747222222223
154.0,3.9707,-1.3002,1.7997528055555556,1.8553747222222223
155.0,3.9703,-1.3003,1.799391638888889,1.8553747222222223
156.0,3.97,-1.3002,1.7990304444444445,1.8553747222222223
157.0,3.9698,-1.3003,1.798669277777778,1.8553747222222223
158.0,3.9695,-1.3003,1.7983080833333334,1.8553747222222223
159.0,3.9693,-1.3002,1.797946888888889,1.8553747222222223
160.0,3.9689,-1.3002,1.7975857222222222,1.8553747222222223
161.0,3.9687,-1.3003,1.7972245555555557,1.8553747222222223
162.0,3.9685,-1.3003,1.7968633611111111,1.8553747222222223
163.0,3.9678,-1.3003,1.7965021666666667,1.8553747222222223
164.0,3.9676,-1.3003,1.7961409722222224,1.8553747222222223
165.0,3.9675,-1.3003,1.795779777777778,1.8553747222222223
166.0,3.9671,-1.3002,1.7954185833333334,1.8553747222222223
167.0,3.9671,-1.3002,1.7950574166666668,1.8553747222222223
168.0,3.9667,-1.3002,1.79469625,1.8553747222222223
169.0,3.9662,-1.3002,1.7943350833333334,1.8553747222222223
170.0,3.9659,-1.3003,1.7939739166666668,1.8553747222222223
171.0,3.9658,-1.3002,1.7936127222222222,1.8553747222222223
172.0,3.9657,-1.3003,1.7932515555555557,1.8553747222222223
173.0,3.9652,-1.3003,1.792890361111111,1.8553747222222223
174.0,3.9648,-1.3002,1.7925291666666667,1.8553747222222223
175.0,3.9644,-1.3003,1.7921680000000002,1.8553747222222223
176.0,3.9647,-1.3003,1.7918068055555556,1.8553747222222223
177.0,3.9642,-1.3002,1.7914456111111112,1.8553747222222223
178.0,3.9639,-1.3001,1.7910844444444445,1.8553747222222223
179.0,3.9636,-1.3003,1.7907233055555556,1.8553747222222223
180.0,3.9633,-1.3002,1.7903621111111112,1.8553747222222223
181.0,3.963,-1.3003,1.7900009444444445,1.8553747222222223
182.0,3.963,-1.3003,1.78963975,1.8553747222222223
183.0,3.9626,-1.3003,1.7892785555555557,1.8553747222222223
