Test_Time(s),Voltage(V),Current(A),remaining capacity,maximum capacity
0.0,4.0654,-1.3006,1.8332043611111115,1.8332043611111115
1.0,4.045,-1.3002,1.8328430833333338,1.8332043611111115
2.0,4.0408,-1.3001,1.832481916666667,1.8332043611111115
3.0,4.0378,-1.3,1.8321207777777782,1.8332043611111115
4.0,4.0355,-1.3001,1.8317596666666671,1.8332043611111115
5.0,4.0336,-1.3,1.8313985277777782,1.8332043611111115
6.0,4.0316,-1.3001,1.831037416666667,1.8332043611111115
7.0,4.0298,-1.3001,1.830676277777778,1.8332043611111115
8.0,4.0282,-1.3002,1.8303151388888892,1.8332043611111115
9.0,4.0264,-1.3002,1.8299539722222227,1.8332043611111115
10.0,4.0252,-1.3002,1.829592805555556,1.8332043611111115
11.0,4.0237,-1.3002,1.8292316388888894,1.8332043611111115
12.0,4.0226,-1.3002,1.8288704722222227,1.8332043611111115
13.0,4.0213,-1.3003,1.828509305555556,1.8332043611111115
14.0,4.0198,-1.3002,1.8281481111111115,1.8332043611111115
15.0,4.0186,-1.3002,1.8277869444444448,1.8332043611111115
16.0,4.0174,-1.3002,1.8274257777777783,1.8332043611111115
17.0,4.0165,-1.3001,1.8270646111111115,1.8332043611111115
18.0,4.0152,-1.3003,1.8267034722222226,1.8332043611111115
19.0,4.0145,-1.3003,1.8263422777777782,1.8332043611111115
20.0,4.0134,-1.3003,1.8259810833333336,1.8332043611111115
21.0,4.0119,-1.3003,1.8256198888888893,1.8332043611111115
22.0,4.0114,-1.3001,1.8252586944444449,1.8332043611111115
23.0,4.0102,-1.3002,1.824897555555556,1.8332043611111115
24.0,4.0092,-1.3003,1.8245363888888892,1.8332043611111115
25.0,4.0083,-1.3001,1.8241751944444449,1.8332043611111115
26.0,4.0077,-1.3001,1.823814055555556,1.8332043611111115
27.0,4.0064,-1.3001,1.823452916666667,1.8332043611111115
28.0,4.0056,-1.3002,1.8230917777777782,1.8332043611111115
29.0,4.0049,-1.3001,1.8227306111111115,1.8332043611111115
30.0,4.0043,-1.3002,1.8223694722222226,1.8332043611111115
31.0,4.0032,-1.3002,1.822008305555556,1.8332043611111115
32.0,4.0025,-1.3002,1.8216471388888893,1.8332043611111115
33.0,4.0017,-1.3003,1.8212859722222225,1.8332043611111115
34.0,4.0004,-1.3,1.8209247777777782,1.8332043611111115
35.0,3.9999,-1.3,1.8205636666666671,1.8332043611111115
36.0,3.999,-1.3001,1.8202025555555559,1.8332043611111115
37.0,3.9983,-1.3001,1.819841416666667,1.8332043611111115
38.0,3.9976,-1.3001,1.819480277777778,1.8332043611111115
39.0,3.9969,-1.3002,1.8191191388888892,1.8332043611111115
40.0,3.9959,-1.3002,1.8187579722222227,1.8332043611111115
41.0,3.9952,-1.3001,1.818396805555556,1.8332043611111115
42.0,3.9948,-1.3002,1.818035666666667,1.8332043611111115
43.0,3.9944,-1.3002,1.8176745000000003,1.8332043611111115
44.0,3.9937,-1.3002,1.8173133333333338,1.8332043611111115
45.0,3.9927,-1.3001,1.816952166666667,1.8332043611111115
46.0,3.9919,-1.3002,1.8165910277777781,1.8332043611111115
47.0,3.9913,-1.3003,1.8162298611111116,1.8332043611111115
48.0,3.9906,-1.3,1.815868666666667,1.8332043611111115
49.0,3.9899,-1.3001,1.815507555555556,1.8332043611111115
50.0,3.9894,-1.3002,1.815146416666667,1.8332043611111115
51.0,3.9887,-1.3,1.8147852500000003,1.8332043611111115
52.0,3.9881,-1.3002,1.8144241388888893,1.8332043611111115
53.0,3.9876,-1.3002,1.8140629722222226,1.8332043611111115
54.0,3.9868,-1.3002,1.813701805555556,1.8332043611111115
55.0,3.9864,-1.3003,1.8133406388888893,1.8332043611111115
56.0,3.9853,-1.3003,1.812979444444445,1.8332043611111115
57.0,3.9849,-1.3002,1.8126182500000003,1.8332043611111115
58.0,3.9845,-1.3003,1.8122570833333338,1.8332043611111115
59.0,3.9837,-1.3002,1.8118958888888892,1.8332043611111115
60.0,3.9832,-1.3002,1.8115347222222227,1.8332043611111115
61.0,3.9824,-1.3002,1.811173555555556,1.8332043611111115
62.0,3.9822,-1.3001,1.8108123888888894,1.8332043611111115
63.0,3.9813,-1.3001,1.8104512500000003,1.8332043611111115
64.0,3.9808,-1.3001,1.8100901111111116,1.8332043611111115
65.0,3.9805,-1.3002,1.8097289722222225,1.8332043611111115
66.0,3.9798,-1.3001,1.809367805555556,1.8332043611111115
67.0,3.9791,-1.3002,1.809006666666667,1.8332043611111115
68.0,3.9785,-1.3002,1.8086455000000004,1.8332043611111115
69.0,3.978,-1.3001,1.8082843333333338,1.8332043611111115
70.0,3.9779,-1.3002,1.807923194444445,1.8332043611111115
71.0,3.9769,-1.3003,1.8075620277777782,1.8332043611111115
72.0,3.9766,-1.3001,1.8072008333333338,1.8332043611111115
73.0,3.9759,-1.3001,1.806839694444445,1.8332043611111115
74.0,3.9755,-1.3002,1.806478555555556,1.8332043611111115
75.0,3.975,-1.3003,1.8061173888888893,1.8332043611111115
76.0,3.9745,-1.3001,1.805756194444445,1.8332043611111115
77.0,3.974,-1.3002,1.805395055555556,1.8332043611111115
78.0,3.9734,-1.3001,1.8050338888888893,1.8332043611111115
79.0,3.9731,-1.3001,1.8046727500000004,1.8332043611111115
80.0,3.9723,-1.3001,1.8043116111111115,1.8332043611111115
81.0,3.9718,-1.3002,1.8039504722222226,1.8332043611111115
82.0,3.9714,-1.3002,1.8035893055555559,1.8332043611111115
83.0,3.971,-1.3,1.8032281388888893,1.8332043611111115
84.0,3.9704,-1.3002,1.802867027777778,1.8332043611111115
85.0,3.9702,-1.3002,1.8025058611111116,1.8332043611111115
