Test_Time(s),Voltage(V),Current(A),remaining capacity,maximum capacity
0.0,4.0239,-1.3001,1.1725454722222224,1.1725454722222224
1.0,4.0082,-1.2996,1.1721843333333335,1.1725454722222224
2.0,4.0036,-1.2996,1.1718233333333334,1.1725454722222224
3.0,4.0002,-1.2997,1.1714623333333336,1.1725454722222224
4.0,3.9977,-1.2996,1.1711013055555557,1.1725454722222224
5.0,3.9953,-1.2996,1.1707403055555556,1.1725454722222224
6.0,3.9934,-1.2996,1.1703793055555558,1.1725454722222224
7.0,3.9914,-1.2997,1.1700183055555557,1.1725454722222224
8.0,3.9898,-1.2996,1.1696572777777778,1.1725454722222224
9.0,3.9879,-1.2997,1.169296277777778,1.1725454722222224
10.0,3.9863,-1.2996,1.16893525,1.1725454722222224
11.0,3.9848,-1.2997,1.1685742500000003,1.1725454722222224
12.0,3.9835,-1.2997,1.1682132222222223,1.1725454722222224
13.0,3.9823,-1.2996,1.1678521944444447,1.1725454722222224
14.0,3.9808,-1.2996,1.1674911944444446,1.1725454722222224
15.0,3.9796,-1.2996,1.1671301944444445,1.1725454722222224
16.0,3.9783,-1.2997,1.1667691944444447,1.1725454722222224
17.0,3.9773,-1.2997,1.1664081666666668,1.1725454722222224
18.0,3.9762,-1.2996,1.1660471388888891,1.1725454722222224
19.0,3.9751,-1.2996,1.165686138888889,1.1725454722222224
20.0,3.9739,-1.2997,1.165325138888889,1.1725454722222224
21.0,3.9728,-1.2996,1.1649641111111113,1.1725454722222224
22.0,3.9719,-1.2996,1.1646031111111113,1.1725454722222224
23.0,3.9709,-1.2997,1.1642421111111112,1.1725454722222224
24.0,3.9697,-1.2997,1.1638810833333335,1.1725454722222224
25.0,3.9688,-1.2996,1.1635200555555558,1.1725454722222224
26.0,3.9678,-1.2996,1.1631590555555558,1.1725454722222224
27.0,3.9669,-1.2996,1.1627980555555557,1.1725454722222224
28.0,3.9657,-1.2997,1.1624370555555557,1.1725454722222224
29.0,3.9648,-1.2996,1.162076027777778,1.1725454722222224
30.0,3.9639,-1.2996,1.161715027777778,1.1725454722222224
31.0,3.9631,-1.2997,1.1613540277777779,1.1725454722222224
32.0,3.9622,-1.2995,1.1609930000000002,1.1725454722222224
33.0,3.9614,-1.2996,1.160632027777778,1.1725454722222224
34.0,3.9605,-1.2997,1.160271027777778,1.1725454722222224
35.0,3.9598,-1.2996,1.1599100000000002,1.1725454722222224
36.0,3.9588,-1.2997,1.1595490000000002,1.1725454722222224
37.0,3.9581,-1.2996,1.1591879722222225,1.1725454722222224
38.0,3.9571,-1.2996,1.1588269722222224,1.1725454722222224
39.0,3.9564,-1.2996,1.1584659722222224,1.1725454722222224
40.0,3.9556,-1.2997,1.1581049722222223,1.1725454722222224
41.0,3.9544,-1.2996,1.1577439444444446,1.1725454722222224
42.0,3.9539,-1.2997,1.1573829444444446,1.1725454722222224
43.0,3.9531,-1.2997,1.1570219166666669,1.1725454722222224
44.0,3.9522,-1.2997,1.156660888888889,1.1725454722222224
45.0,3.9515,-1.2997,1.1562998611111113,1.1725454722222224
46.0,3.9508,-1.2996,1.1559388333333336,1.1725454722222224
47.0,3.95,-1.2996,1.1555778333333335,1.1725454722222224
48.0,3.9492,-1.2995,1.1552168333333335,1.1725454722222224
49.0,3.9485,-1.2995,1.1548558611111113,1.1725454722222224
50.0,3.9474,-1.2995,1.154494888888889,1.1725454722222224
51.0,3.9468,-1.2996,1.1541339166666669,1.1725454722222224
52.0,3.9459,-1.2996,1.1537729166666668,1.1725454722222224
53.0,3.9455,-1.2996,1.1534119166666668,1.1725454722222224
54.0,3.9447,-1.2997,1.153050916666667,1.1725454722222224
55.0,3.9438,-1.2996,1.152689888888889,1.1725454722222224
56.0,3.9434,-1.2996,1.152328888888889,1.1725454722222224
57.0,3.9423,-1.2998,1.1519678888888891,1.1725454722222224
58.0,3.9417,-1.2997,1.1516068333333336,1.1725454722222224
59.0,3.941,-1.2997,1.1512458055555557,1.1725454722222224
60.0,3.9401,-1.2995,1.150884777777778,1.1725454722222224
61.0,3.9396,-1.2996,1.1505238055555558,1.1725454722222224
62.0,3.9389,-1.2997,1.1501628055555557,1.1725454722222224
63.0,3.9382,-1.2997,1.149801777777778,1.1725454722222224
64.0,3.9376,-1.2996,1.1494407500000001,1.1725454722222224
65.0,3.9367,-1.2996,1.14907975,1.1725454722222224
66.0,3.9363,-1.2997,1.1487187500000002,1.1725454722222224
67.0,3.9354,-1.2997,1.1483577222222223,1.1725454722222224
68.0,3.9347,-1.2996,1.1479966944444446,1.1725454722222224
69.0,3.9338,-1.2997,1.1476356944444446,1.1725454722222224
70.0,3.9335,-1.2995,1.1472746666666669,1.1725454722222224
71.0,3.9327,-1.2996,1.1469136944444447,1.1725454722222224
72.0,3.932,-1.2996,1.1465526944444446,1.1725454722222224
73.0,3.9315,-1.2996,1.1461916944444446,1.1725454722222224
74.0,3.9305,-1.2997,1.1458306944444445,1.1725454722222224
75.0,3.93,-1.2995,1.1454696666666668,1.1725454722222224
76.0,3.9293,-1.2995,1.1451086944444446,1.1725454722222224
77.0,3.9286,-1.2997,1.1447477222222224,1.1725454722222224
78.0,3.9281,-1.2995,1.1443866944444445,1.1725454722222224
79.0,3.9275,-1.2997,1.1440257222222223,1.1725454722222224
80.0,3.9268,-1.2996,1.1436646944444446,1.1725454722222224
81.0,3.9261,-1.2996,1.1433036944444446,1.1725454722222224
82.0,3.9255,-1.2997,1.1429426944444445,1.1725454722222224
83.0,3.9249,-1.2996,1.1425816666666668,1.1725454722222224
84.0,3.9241,-1.2995,1.1422206666666668,1.1725454722222224
85.0,3.9236,-1.2997,1.1418596944444446,1.1725454722222224
86.0,3.9231,-1.2997,1.1414986666666669,1.1725454722222224
87.0,3.9222,-1.2997,1.141137638888889,1.1725454722222224
88.0,3.9217,-1.2996,1.1407766111111113,1.1725454722222224
89.0,3.9211,-1.2995,1.1404156111111112,1.1725454722222224
90.0,3.9206,-1.2997,1.140054638888889,1.1725454722222224
91.0,3.9197,-1.2996,1.1396936111111113,1.1725454722222224
92.0,3.919,-1.2997,1.1393326111111113,1.1725454722222224
93.0,3.9185,-1.2996,1.1389715833333336,1.1725454722222224
94.0,3.9179,-1.2996,1.1386105833333335,1.1725454722222224
95.0,3.9177,-1.2997,1.1382495833333335,1.1725454722222224
96.0,3.9167,-1.2997,1.1378885555555558,1.1725454722222224
97.0,3.9164,-1.2996,1.1375275277777779,1.1725454722222224
98.0,3.9155,-1.2996,1.1371665277777778,1.1725454722222224
99.0,3.915,-1.2996,1.136805527777778,1.1725454722222224
100.0,3.9145,-1.2996,1.136444527777778,1.1725454722222224
101.0,3.9139,-1.2996,1.1360835277777779,1.1725454722222224
102.0,3.9132,-1.2995,1.1357225277777778,1.1725454722222224
103.0,3.9128,-1.2996,1.1353615555555556,1.1725454722222224
104.0,3.9122,-1.2996,1.1350005555555558,1.1725454722222224
105.0,3.9115,-1.2996,1.1346395555555557,1.1725454722222224
106.0,3.9107,-1.2997,1.1342785555555557,1.1725454722222224
107.0,3.91,-1.2995,1.133917527777778,1.1725454722222224
108.0,3.9096,-1.2996,1.1335565555555558,1.1725454722222224
109.0,3.9091,-1.2996,1.1331955555555557,1.1725454722222224
110.0,3.9083,-1.2997,1.1328345555555557,1.1725454722222224
111.0,3.9079,-1.2997,1.132473527777778,1.1725454722222224
112.0,3.9074,-1.2996,1.1321125,1.1725454722222224
113.0,3.9069,-1.2996,1.1317515000000002,1.1725454722222224
114.0,3.9062,-1.2995,1.1313905000000002,1.1725454722222224
115.0,3.9056,-1.2996,1.131029527777778,1.1725454722222224
116.0,3.9051,-1.2996,1.130668527777778,1.1725454722222224
117.0,3.9044,-1.2996,1.1303075277777779,1.1725454722222224
118.0,3.9038,-1.2996,1.1299465277777778,1.1725454722222224
119.0,3.9035,-1.2997,1.129585527777778,1.1725454722222224
120.0,3.9028,-1.2996,1.1292245,1.1725454722222224
121.0,3.9023,-1.2996,1.1288635000000002,1.1725454722222224
122.0,3.9016,-1.2996,1.1285025000000002,1.1725454722222224
123.0,3.9013,-1.2997,1.1281415000000001,1.1725454722222224
124.0,3.9005,-1.2996,1.1277804722222224,1.1725454722222224
125.0,3.9,-1.2996,1.1274194722222224,1.1725454722222224
126.0,3.8995,-1.2996,1.1270584722222223,1.1725454722222224
