Test_Time(s),Voltage(V),Current(A),remaining capacity,maximum capacity
0.0,4.0784,-1.3,2.0653850277777783,2.0653850277777783
1.0,4.0629,-1.3,2.065023916666667,2.0653850277777783
2.0,4.0601,-1.2999,2.0646628055555563,2.0653850277777783
3.0,4.0575,-1.3,2.064301722222223,2.0653850277777783
4.0,4.0557,-1.2999,2.0639406111111116,2.0653850277777783
5.0,4.0538,-1.2999,2.063579527777778,2.0653850277777783
6.0,4.0521,-1.2999,2.063218444444445,2.0653850277777783
7.0,4.0509,-1.2999,2.062857361111112,2.0653850277777783
8.0,4.0497,-1.2998,2.0624962777777784,2.0653850277777783
9.0,4.0484,-1.2999,2.062135222222223,2.0653850277777783
10.0,4.0471,-1.3,2.0617741388888895,2.0653850277777783
11.0,4.0462,-1.2999,2.0614130277777782,2.0653850277777783
12.0,4.0451,-1.2998,2.061051944444445,2.0653850277777783
13.0,4.0441,-1.2999,2.0606908888888893,2.0653850277777783
14.0,4.0432,-1.2999,2.060329805555556,2.0653850277777783
15.0,4.0421,-1.2999,2.059968722222223,2.0653850277777783
16.0,4.0412,-1.2999,2.0596076388888895,2.0653850277777783
17.0,4.0402,-1.2999,2.059246555555556,2.0653850277777783
18.0,4.0391,-1.2999,2.0588854722222227,2.0653850277777783
19.0,4.0383,-1.2999,2.0585243888888893,2.0653850277777783
20.0,4.0376,-1.2999,2.058163305555556,2.0653850277777783
21.0,4.0367,-1.2999,2.057802222222223,2.0653850277777783
22.0,4.0359,-1.2999,2.0574411388888896,2.0653850277777783
23.0,4.0354,-1.2999,2.057080055555556,2.0653850277777783
24.0,4.0343,-1.2998,2.0567189722222228,2.0653850277777783
25.0,4.0337,-1.2998,2.0563579166666672,2.0653850277777783
26.0,4.033,-1.3,2.0559968611111117,2.0653850277777783
27.0,4.0321,-1.2998,2.0556357500000004,2.0653850277777783
28.0,4.0316,-1.2999,2.055274694444445,2.0653850277777783
29.0,4.0307,-1.2999,2.0549136111111115,2.0653850277777783
30.0,4.0304,-1.3,2.0545525277777785,2.0653850277777783
31.0,4.0294,-1.2999,2.0541914166666673,2.0653850277777783
32.0,4.0287,-1.2999,2.053830333333334,2.0653850277777783
33.0,4.0283,-1.2998,2.0534692500000005,2.0653850277777783
34.0,4.0273,-1.2999,2.053108194444445,2.0653850277777783
35.0,4.0268,-1.2999,2.0527471111111115,2.0653850277777783
36.0,4.0259,-1.2999,2.052386027777778,2.0653850277777783
37.0,4.0256,-1.2999,2.052024944444445,2.0653850277777783
38.0,4.0248,-1.2999,2.0516638611111118,2.0653850277777783
39.0,4.0244,-1.3,2.0513027777777784,2.0653850277777783
40.0,4.0237,-1.2999,2.050941666666667,2.0653850277777783
41.0,4.0232,-1.2999,2.0505805833333337,2.0653850277777783
42.0,4.0226,-1.2998,2.0502195000000007,2.0653850277777783
43.0,4.0218,-1.3,2.049858444444445,2.0653850277777783
