Test_Time(s),Voltage(V),Current(A),remaining capacity,maximum capacity
0.0,4.053,-1.3,1.2080099444444448,1.2080099444444448
1.0,4.0043,-1.3,1.2076488333333337,1.2080099444444448
2.0,3.999,-1.3,1.2072877222222225,1.2080099444444448
3.0,3.9954,-1.3001,1.2069266111111114,1.2080099444444448
4.0,3.9926,-1.3001,1.2065654722222225,1.2080099444444448
5.0,3.9898,-1.3002,1.2062043333333337,1.2080099444444448
6.0,3.9878,-1.3001,1.205843166666667,1.2080099444444448
7.0,3.9858,-1.3001,1.205482027777778,1.2080099444444448
8.0,3.9833,-1.3002,1.2051208888888891,1.2080099444444448
9.0,3.9815,-1.3001,1.2047597222222226,1.2080099444444448
10.0,3.9799,-1.3001,1.2043985833333337,1.2080099444444448
11.0,3.9779,-1.3,1.2040374444444448,1.2080099444444448
12.0,3.9758,-1.3001,1.2036763333333336,1.2080099444444448
13.0,3.9746,-1.3001,1.2033151944444447,1.2080099444444448
14.0,3.9732,-1.3001,1.2029540555555558,1.2080099444444448
15.0,3.9715,-1.3,1.202592916666667,1.2080099444444448
16.0,3.97,-1.3,1.2022318055555559,1.2080099444444448
17.0,3.9688,-1.3,1.2018706944444448,1.2080099444444448
18.0,3.9669,-1.3001,1.2015095833333336,1.2080099444444448
19.0,3.9657,-1.3001,1.2011484444444447,1.2080099444444448
20.0,3.9646,-1.3,1.2007873055555558,1.2080099444444448
21.0,3.9631,-1.3001,1.2004261944444448,1.2080099444444448
22.0,3.962,-1.3,1.2000650555555559,1.2080099444444448
23.0,3.9607,-1.3001,1.1997039444444448,1.2080099444444448
24.0,3.9595,-1.2999,1.199342805555556,1.2080099444444448
25.0,3.9584,-1.3002,1.1989817222222225,1.2080099444444448
26.0,3.9571,-1.3,1.1986205555555558,1.2080099444444448
27.0,3.9557,-1.3002,1.1982594444444448,1.2080099444444448
28.0,3.9549,-1.3001,1.197898277777778,1.2080099444444448
29.0,3.9536,-1.3,1.1975371388888891,1.2080099444444448
30.0,3.9523,-1.3001,1.197176027777778,1.2080099444444448
31.0,3.9514,-1.3001,1.1968148888888892,1.2080099444444448
32.0,3.9504,-1.3003,1.1964537500000003,1.2080099444444448
33.0,3.9491,-1.3001,1.196092555555556,1.2080099444444448
34.0,3.948,-1.3002,1.195731416666667,1.2080099444444448
35.0,3.9469,-1.3,1.1953702500000003,1.2080099444444448
36.0,3.9458,-1.3,1.1950091388888893,1.2080099444444448
37.0,3.945,-1.3002,1.194648027777778,1.2080099444444448
38.0,3.944,-1.3002,1.1942868611111115,1.2080099444444448
39.0,3.943,-1.3002,1.1939256944444447,1.2080099444444448
40.0,3.9423,-1.3001,1.193564527777778,1.2080099444444448
41.0,3.9409,-1.3001,1.193203388888889,1.2080099444444448
42.0,3.9398,-1.3002,1.1928422500000002,1.2080099444444448
43.0,3.939,-1.3,1.1924810833333337,1.2080099444444448
44.0,3.9382,-1.2999,1.1921199722222224,1.2080099444444448
45.0,3.9372,-1.3002,1.1917588888888893,1.2080099444444448
46.0,3.9366,-1.3002,1.1913977222222225,1.2080099444444448
47.0,3.9353,-1.3001,1.1910365555555558,1.2080099444444448
48.0,3.9342,-1.3001,1.1906754166666669,1.2080099444444448
49.0,3.9336,-1.3001,1.190314277777778,1.2080099444444448
50.0,3.9329,-1.3001,1.189953138888889,1.2080099444444448
51.0,3.9318,-1.3001,1.1895920000000002,1.2080099444444448
52.0,3.9307,-1.3001,1.1892308611111113,1.2080099444444448
53.0,3.9299,-1.3001,1.1888697222222224,1.2080099444444448
54.0,3.9289,-1.3,1.1885085833333335,1.2080099444444448
55.0,3.9282,-1.3,1.1881474722222225,1.2080099444444448
56.0,3.9275,-1.3,1.1877863611111115,1.2080099444444448
57.0,3.9264,-1.3,1.1874252500000002,1.2080099444444448
58.0,3.9259,-1.3001,1.1870641388888892,1.2080099444444448
59.0,3.9248,-1.3001,1.1867030000000003,1.2080099444444448
60.0,3.9244,-1.3001,1.1863418611111114,1.2080099444444448
61.0,3.9234,-1.3,1.1859807222222225,1.2080099444444448
62.0,3.9223,-1.3,1.1856196111111115,1.2080099444444448
63.0,3.9214,-1.3001,1.1852585000000002,1.2080099444444448
64.0,3.9207,-1.3,1.1848973611111113,1.2080099444444448
65.0,3.9199,-1.3,1.1845362500000003,1.2080099444444448
66.0,3.9193,-1.3,1.1841751388888893,1.2080099444444448
67.0,3.9184,-1.3001,1.183814027777778,1.2080099444444448
68.0,3.9178,-1.3001,1.183452888888889,1.2080099444444448
69.0,3.9169,-1.3002,1.1830917500000002,1.2080099444444448
70.0,3.916,-1.3001,1.1827305833333337,1.2080099444444448
71.0,3.9153,-1.3,1.1823694444444448,1.2080099444444448
72.0,3.9144,-1.3001,1.1820083333333335,1.2080099444444448
73.0,3.9138,-1.3001,1.1816471944444447,1.2080099444444448
74.0,3.913,-1.3001,1.1812860555555558,1.2080099444444448
75.0,3.9123,-1.3,1.1809249166666669,1.2080099444444448
76.0,3.9117,-1.3001,1.1805638055555558,1.2080099444444448
77.0,3.9108,-1.3001,1.180202666666667,1.2080099444444448
