Test_Time(s),Voltage(V),Current(A),remaining capacity,maximum capacity
0.0,4.0893,-1.2999,2.1143280000000004,2.1143280000000004
1.0,4.0675,-1.2999,2.113966916666667,2.1143280000000004
2.0,4.0639,-1.3001,2.1136058333333336,2.1143280000000004
3.0,4.0615,-1.3002,2.113244694444445,2.1143280000000004
4.0,4.0595,-1.3,2.112883527777778,2.1143280000000004
5.0,4.0576,-1.3,2.112522416666667,2.1143280000000004
6.0,4.0559,-1.3001,2.112161305555556,2.1143280000000004
7.0,4.0543,-1.3001,2.1118001666666673,2.1143280000000004
8.0,4.0527,-1.3001,2.111439027777778,2.1143280000000004
9.0,4.0515,-1.3,2.1110778888888895,2.1143280000000004
10.0,4.05,-1.3001,2.110716777777778,2.1143280000000004
11.0,4.049,-1.3001,2.110355638888889,2.1143280000000004
12.0,4.048,-1.3001,2.1099945000000004,2.1143280000000004
13.0,4.0467,-1.3001,2.1096333611111113,2.1143280000000004
14.0,4.0455,-1.3001,2.1092722222222227,2.1143280000000004
15.0,4.0446,-1.3,2.1089110833333335,2.1143280000000004
16.0,4.0434,-1.3002,2.1085499722222227,2.1143280000000004
17.0,4.0426,-1.3,2.1081888055555558,2.1143280000000004
18.0,4.0414,-1.3,2.107827694444445,2.1143280000000004
19.0,4.0405,-1.3001,2.1074665833333337,2.1143280000000004
20.0,4.0397,-1.3,2.107105444444445,2.1143280000000004
21.0,4.0387,-1.3001,2.1067443333333338,2.1143280000000004
22.0,4.0378,-1.3,2.1063831944444447,2.1143280000000004
23.0,4.0369,-1.3,2.106022083333334,2.1143280000000004
24.0,4.0359,-1.3,2.1056609722222226,2.1143280000000004
25.0,4.0351,-1.3,2.1052998611111113,2.1143280000000004
26.0,4.0345,-1.3001,2.1049387500000005,2.1143280000000004
27.0,4.0336,-1.3001,2.1045776111111114,2.1143280000000004
28.0,4.0331,-1.3,2.1042164722222227,2.1143280000000004
29.0,4.0323,-1.3,2.1038553611111115,2.1143280000000004
30.0,4.0314,-1.3001,2.1034942500000002,2.1143280000000004
31.0,4.0308,-1.3,2.1031331111111116,2.1143280000000004
32.0,4.03,-1.3,2.1027720000000003,2.1143280000000004
33.0,4.0291,-1.3,2.1024108888888895,2.1143280000000004
34.0,4.0284,-1.3,2.1020497777777782,2.1143280000000004
35.0,4.028,-1.3,2.101688666666667,2.1143280000000004
36.0,4.027,-1.3001,2.101327555555556,2.1143280000000004
37.0,4.0263,-1.3,2.100966416666667,2.1143280000000004
38.0,4.0257,-1.3,2.100605305555556,2.1143280000000004
39.0,4.0248,-1.3001,2.100244194444445,2.1143280000000004
40.0,4.0245,-1.3001,2.099883055555556,2.1143280000000004
41.0,4.0239,-1.3,2.099521916666667,2.1143280000000004
42.0,4.0233,-1.3,2.099160805555556,2.1143280000000004
43.0,4.0228,-1.3001,2.0987996944444447,2.1143280000000004
44.0,4.0218,-1.3,2.098438555555556,2.1143280000000004
45.0,4.0213,-1.3,2.0980774444444448,2.1143280000000004
46.0,4.0203,-1.3,2.097716333333334,2.1143280000000004
47.0,4.0199,-1.3001,2.0973552222222227,2.1143280000000004
48.0,4.0195,-1.3001,2.0969940833333336,2.1143280000000004
49.0,4.0187,-1.3,2.096632944444445,2.1143280000000004
50.0,4.0182,-1.3,2.0962718333333337,2.1143280000000004
51.0,4.0177,-1.3,2.095910722222223,2.1143280000000004
52.0,4.0169,-1.3,2.0955496111111116,2.1143280000000004
53.0,4.0164,-1.3002,2.0951885000000003,2.1143280000000004
54.0,4.0159,-1.3,2.094827333333334,2.1143280000000004
55.0,4.0153,-1.3001,2.0944662222222226,2.1143280000000004
56.0,4.0148,-1.3001,2.094105083333334,2.1143280000000004
57.0,4.0144,-1.3001,2.093743944444445,2.1143280000000004
58.0,4.0136,-1.3001,2.093382805555556,2.1143280000000004
59.0,4.0131,-1.3,2.093021666666667,2.1143280000000004
60.0,4.0126,-1.3001,2.092660555555556,2.1143280000000004
61.0,4.0123,-1.3,2.092299416666667,2.1143280000000004
62.0,4.0115,-1.3001,2.091938305555556,2.1143280000000004
63.0,4.0111,-1.3,2.091577166666667,2.1143280000000004
64.0,4.0106,-1.3001,2.091216055555556,2.1143280000000004
65.0,4.0101,-1.3001,2.0908549166666672,2.1143280000000004
66.0,4.0096,-1.3,2.090493777777778,2.1143280000000004
67.0,4.0089,-1.3001,2.0901326666666673,2.1143280000000004
68.0,4.0087,-1.3001,2.089771527777778,2.1143280000000004
69.0,4.0082,-1.3001,2.0894103888888895,2.1143280000000004
70.0,4.0075,-1.3001,2.0890492500000004,2.1143280000000004
71.0,4.007,-1.3001,2.0886881111111117,2.1143280000000004
72.0,4.0065,-1.3001,2.0883269722222226,2.1143280000000004
73.0,4.006,-1.3001,2.087965833333334,2.1143280000000004
74.0,4.0055,-1.3001,2.087604694444445,2.1143280000000004
75.0,4.0053,-1.3001,2.087243555555556,2.1143280000000004
76.0,4.0045,-1.3001,2.086882416666667,2.1143280000000004
77.0,4.0043,-1.3002,2.0865212777777784,2.1143280000000004
78.0,4.0037,-1.3002,2.0861601111111114,2.1143280000000004
79.0,4.0032,-1.3001,2.085798944444445,2.1143280000000004
80.0,4.003,-1.3001,2.085437805555556,2.1143280000000004
81.0,4.0021,-1.3002,2.085076666666667,2.1143280000000004
82.0,4.0021,-1.3002,2.0847155000000006,2.1143280000000004
83.0,4.0017,-1.3,2.0843543333333336,2.1143280000000004
84.0,4.0012,-1.3001,2.083993222222223,2.1143280000000004
85.0,4.0007,-1.3,2.0836320833333337,2.1143280000000004
86.0,4.0002,-1.3001,2.0832709722222225,2.1143280000000004
87.0,3.9999,-1.3,2.082909833333334,2.1143280000000004
88.0,3.9994,-1.3,2.0825487222222225,2.1143280000000004
89.0,3.999,-1.3001,2.0821876111111117,2.1143280000000004
90.0,3.9983,-1.3,2.0818264722222226,2.1143280000000004
91.0,3.9984,-1.3001,2.0814653611111114,2.1143280000000004
92.0,3.9976,-1.3,2.0811042222222227,2.1143280000000004
93.0,3.9972,-1.3002,2.0807431111111114,2.1143280000000004
94.0,3.9967,-1.3,2.080381944444445,2.1143280000000004
95.0,3.9965,-1.3002,2.0800208333333337,2.1143280000000004
96.0,3.996,-1.3,2.079659666666667,2.1143280000000004
97.0,3.9956,-1.3,2.079298555555556,2.1143280000000004
98.0,3.9952,-1.3,2.078937444444445,2.1143280000000004
99.0,3.9949,-1.3001,2.078576333333334,2.1143280000000004
100.0,3.9945,-1.3001,2.0782151944444447,2.1143280000000004
101.0,3.9942,-1.3001,2.077854055555556,2.1143280000000004
102.0,3.9937,-1.3003,2.077492916666667,2.1143280000000004
103.0,3.9934,-1.3001,2.0771317222222225,2.1143280000000004
104.0,3.9931,-1.3,2.076770583333334,2.1143280000000004
