Test_Time(s),Voltage(V),Current(A),remaining capacity,maximum capacity
0.0,4.0515,-1.3008,1.567372527777778,1.567372527777778
1.0,4.0275,-1.3001,1.5670111944444445,1.567372527777778
2.0,4.0226,-1.3001,1.5666500555555556,1.567372527777778
3.0,4.0195,-1.3002,1.5662889166666667,1.567372527777778
4.0,4.0171,-1.3001,1.5659277500000002,1.567372527777778
5.0,4.0148,-1.3001,1.5655666111111113,1.567372527777778
6.0,4.0129,-1.3002,1.5652054722222224,1.567372527777778
7.0,4.0113,-1.3001,1.5648443055555556,1.567372527777778
8.0,4.0093,-1.3001,1.5644831666666668,1.567372527777778
9.0,4.0077,-1.3001,1.5641220277777779,1.567372527777778
10.0,4.0065,-1.3002,1.563760888888889,1.567372527777778
11.0,4.0051,-1.3002,1.5633997222222225,1.567372527777778
12.0,4.0037,-1.3,1.5630385555555557,1.567372527777778
13.0,4.0025,-1.3,1.5626774444444447,1.567372527777778
14.0,4.0011,-1.3,1.5623163333333334,1.567372527777778
15.0,4.0002,-1.3001,1.5619552222222224,1.567372527777778
16.0,3.9988,-1.3002,1.5615940833333335,1.567372527777778
17.0,3.9977,-1.3001,1.5612329166666667,1.567372527777778
18.0,3.9968,-1.3,1.5608717777777779,1.567372527777778
19.0,3.9956,-1.3003,1.5605106666666668,1.567372527777778
20.0,3.9948,-1.3003,1.5601494722222224,1.567372527777778
21.0,3.9938,-1.3,1.5597882777777778,1.567372527777778
22.0,3.9927,-1.3,1.5594271666666668,1.567372527777778
23.0,3.9917,-1.3001,1.5590660555555558,1.567372527777778
24.0,3.9909,-1.3002,1.5587049166666669,1.567372527777778
25.0,3.9901,-1.3001,1.5583437500000001,1.567372527777778
26.0,3.9892,-1.3001,1.5579826111111112,1.567372527777778
27.0,3.9882,-1.3001,1.5576214722222224,1.567372527777778
28.0,3.9874,-1.3,1.5572603333333335,1.567372527777778
29.0,3.9864,-1.3001,1.5568992222222224,1.567372527777778
30.0,3.9854,-1.3001,1.5565380833333335,1.567372527777778
31.0,3.9847,-1.2999,1.5561769444444447,1.567372527777778
32.0,3.9839,-1.3001,1.5558158611111113,1.567372527777778
33.0,3.983,-1.3,1.5554547222222224,1.567372527777778
34.0,3.9823,-1.3001,1.5550936111111113,1.567372527777778
35.0,3.9817,-1.3002,1.5547324722222224,1.567372527777778
36.0,3.9809,-1.3002,1.5543713055555557,1.567372527777778
37.0,3.9799,-1.3001,1.554010138888889,1.567372527777778
38.0,3.9792,-1.3,1.553649,1.567372527777778
39.0,3.9785,-1.3001,1.553287888888889,1.567372527777778
40.0,3.9778,-1.3001,1.5529267500000001,1.567372527777778
41.0,3.9773,-1.3001,1.5525656111111112,1.567372527777778
42.0,3.9763,-1.3002,1.5522044722222224,1.567372527777778
43.0,3.9755,-1.3002,1.5518433055555556,1.567372527777778
44.0,3.9748,-1.3001,1.551482138888889,1.567372527777778
45.0,3.9744,-1.3002,1.5511210000000002,1.567372527777778
46.0,3.9735,-1.3001,1.5507598333333334,1.567372527777778
47.0,3.9728,-1.3001,1.5503986944444446,1.567372527777778
48.0,3.9719,-1.3,1.5500375555555557,1.567372527777778
49.0,3.9714,-1.3,1.5496764444444446,1.567372527777778
50.0,3.9706,-1.3001,1.5493153333333334,1.567372527777778
51.0,3.9702,-1.3001,1.5489541944444445,1.567372527777778
52.0,3.9696,-1.3,1.5485930555555556,1.567372527777778
53.0,3.9683,-1.3001,1.5482319444444446,1.567372527777778
54.0,3.9681,-1.3001,1.5478708055555557,1.567372527777778
55.0,3.9674,-1.3001,1.5475096666666668,1.567372527777778
56.0,3.9667,-1.3002,1.547148527777778,1.567372527777778
57.0,3.9659,-1.3,1.5467873611111111,1.567372527777778
58.0,3.9655,-1.3001,1.5464262500000001,1.567372527777778
59.0,3.965,-1.3001,1.5460651111111112,1.567372527777778
60.0,3.9641,-1.3001,1.5457039722222223,1.567372527777778
61.0,3.9636,-1.3002,1.5453428333333334,1.567372527777778
62.0,3.963,-1.3001,1.5449816666666667,1.567372527777778
63.0,3.9626,-1.3,1.5446205277777778,1.567372527777778
64.0,3.9617,-1.3,1.5442594166666668,1.567372527777778
65.0,3.9611,-1.3001,1.5438983055555557,1.567372527777778
66.0,3.9606,-1.3003,1.5435371666666668,1.567372527777778
67.0,3.9599,-1.3001,1.5431759722222222,1.567372527777778
68.0,3.9595,-1.3,1.5428148333333334,1.567372527777778
69.0,3.9589,-1.3,1.5424537222222223,1.567372527777778
70.0,3.9585,-1.3,1.5420926111111113,1.567372527777778
71.0,3.9577,-1.3,1.5417315,1.567372527777778
72.0,3.9573,-1.2998,1.541370388888889,1.567372527777778
73.0,3.9566,-1.3001,1.5410093333333335,1.567372527777778
74.0,3.9562,-1.3,1.5406481944444446,1.567372527777778
75.0,3.9557,-1.3002,1.5402870833333335,1.567372527777778
