Test_Time(s),Voltage(V),Current(A),remaining capacity,maximum capacity
0.0,4.0857,-1.2995,2.082431166666667,2.082431166666667
1.0,4.0649,-1.3001,2.0820701944444444,2.082431166666667
2.0,4.0614,-1.3001,2.0817090555555557,2.082431166666667
3.0,4.0588,-1.3002,2.0813479166666666,2.082431166666667
4.0,4.0566,-1.3003,2.08098675,2.082431166666667
5.0,4.0547,-1.3001,2.0806255555555557,2.082431166666667
6.0,4.0531,-1.3,2.0802644166666666,2.082431166666667
7.0,4.0518,-1.3004,2.079903305555556,2.082431166666667
8.0,4.0502,-1.3002,2.0795420833333336,2.082431166666667
9.0,4.0486,-1.3001,2.079180916666667,2.082431166666667
10.0,4.0473,-1.3,2.078819777777778,2.082431166666667
11.0,4.0462,-1.3001,2.0784586666666667,2.082431166666667
12.0,4.0451,-1.3001,2.078097527777778,2.082431166666667
13.0,4.0439,-1.3,2.077736388888889,2.082431166666667
14.0,4.0427,-1.3001,2.077375277777778,2.082431166666667
15.0,4.0415,-1.3002,2.077014138888889,2.082431166666667
16.0,4.0407,-1.3001,2.0766529722222224,2.082431166666667
17.0,4.0395,-1.3,2.0762918333333333,2.082431166666667
18.0,4.0388,-1.3002,2.0759307222222225,2.082431166666667
19.0,4.0379,-1.3,2.0755695555555556,2.082431166666667
20.0,4.037,-1.3002,2.0752084444444447,2.082431166666667
21.0,4.0359,-1.3003,2.0748472777777778,2.082431166666667
22.0,4.0353,-1.3003,2.0744860833333334,2.082431166666667
23.0,4.0345,-1.3001,2.074124888888889,2.082431166666667
24.0,4.0335,-1.3,2.0737637500000003,2.082431166666667
25.0,4.033,-1.3002,2.073402638888889,2.082431166666667
26.0,4.0321,-1.3002,2.0730414722222226,2.082431166666667
27.0,4.0312,-1.3,2.0726803055555556,2.082431166666667
28.0,4.0304,-1.3001,2.072319194444445,2.082431166666667
29.0,4.0295,-1.3003,2.0719580555555557,2.082431166666667
30.0,4.029,-1.3002,2.0715968611111113,2.082431166666667
31.0,4.0281,-1.3002,2.0712356944444448,2.082431166666667
32.0,4.0274,-1.3,2.070874527777778,2.082431166666667
33.0,4.0269,-1.3001,2.070513416666667,2.082431166666667
34.0,4.0262,-1.3001,2.070152277777778,2.082431166666667
35.0,4.0252,-1.3002,2.069791138888889,2.082431166666667
36.0,4.0245,-1.3001,2.0694299722222222,2.082431166666667
37.0,4.0241,-1.3002,2.0690688333333336,2.082431166666667
38.0,4.0232,-1.3001,2.068707666666667,2.082431166666667
39.0,4.0226,-1.3002,2.068346527777778,2.082431166666667
40.0,4.0218,-1.3001,2.0679853611111114,2.082431166666667
41.0,4.0212,-1.3001,2.0676242222222223,2.082431166666667
42.0,4.0206,-1.3,2.0672630833333336,2.082431166666667
43.0,4.02,-1.3002,2.0669019722222224,2.082431166666667
44.0,4.0196,-1.3001,2.066540805555556,2.082431166666667
45.0,4.0188,-1.3002,2.0661796666666667,2.082431166666667
46.0,4.0182,-1.3002,2.0658185000000002,2.082431166666667
47.0,4.0177,-1.3002,2.0654573333333337,2.082431166666667
48.0,4.0169,-1.3001,2.0650961666666667,2.082431166666667
49.0,4.0166,-1.3002,2.064735027777778,2.082431166666667
50.0,4.0159,-1.3001,2.064373861111111,2.082431166666667
51.0,4.0152,-1.3001,2.0640127222222224,2.082431166666667
52.0,4.0148,-1.3002,2.0636515833333333,2.082431166666667
53.0,4.0142,-1.3003,2.063290416666667,2.082431166666667
54.0,4.0137,-1.3002,2.0629292222222224,2.082431166666667
55.0,4.0133,-1.3002,2.062568055555556,2.082431166666667
56.0,4.0127,-1.3002,2.062206888888889,2.082431166666667
57.0,4.0121,-1.3003,2.0618457222222224,2.082431166666667
58.0,4.0115,-1.3001,2.061484527777778,2.082431166666667
59.0,4.0111,-1.3,2.061123388888889,2.082431166666667
60.0,4.0105,-1.3002,2.060762277777778,2.082431166666667
61.0,4.01,-1.3002,2.060401111111111,2.082431166666667
62.0,4.0093,-1.3001,2.0600399444444446,2.082431166666667
63.0,4.0091,-1.3002,2.059678805555556,2.082431166666667
64.0,4.0086,-1.3002,2.059317638888889,2.082431166666667
65.0,4.0081,-1.3003,2.0589564722222224,2.082431166666667
66.0,4.0074,-1.3002,2.058595277777778,2.082431166666667
67.0,4.007,-1.3001,2.058234111111111,2.082431166666667
68.0,4.0068,-1.3003,2.0578729722222224,2.082431166666667
69.0,4.006,-1.3003,2.057511777777778,2.082431166666667
70.0,4.0057,-1.3001,2.0571505833333337,2.082431166666667
71.0,4.0052,-1.3002,2.0567894444444446,2.082431166666667
72.0,4.0045,-1.3,2.056428277777778,2.082431166666667
73.0,4.0041,-1.3003,2.056067166666667,2.082431166666667
74.0,4.004,-1.3002,2.0557059722222224,2.082431166666667
75.0,4.0035,-1.3001,2.055344805555556,2.082431166666667
76.0,4.0027,-1.3002,2.0549836666666668,2.082431166666667
77.0,4.0025,-1.3002,2.0546225000000002,2.082431166666667
78.0,4.0017,-1.3002,2.0542613333333337,2.082431166666667
79.0,4.0015,-1.3001,2.0539001666666667,2.082431166666667
