Test_Time(s),Voltage(V),Current(A),remaining capacity,maximum capacity
0.0,4.0657,-1.3,1.574522638888889,1.574522638888889
1.0,4.0277,-1.3,1.574161527777778,1.574522638888889
2.0,4.0233,-1.3,1.5738004166666668,1.574522638888889
3.0,4.0197,-1.3001,1.5734393055555558,1.574522638888889
4.0,4.0171,-1.3001,1.5730781666666669,1.574522638888889
5.0,4.0149,-1.3001,1.572717027777778,1.574522638888889
6.0,4.0129,-1.3001,1.572355888888889,1.574522638888889
7.0,4.0105,-1.3001,1.5719947500000002,1.574522638888889
8.0,4.0089,-1.3001,1.5716336111111113,1.574522638888889
9.0,4.007,-1.3,1.5712724722222224,1.574522638888889
10.0,4.0054,-1.3001,1.5709113611111114,1.574522638888889
11.0,4.0041,-1.3,1.5705502222222225,1.574522638888889
12.0,4.0025,-1.3,1.5701891111111113,1.574522638888889
13.0,4.001,-1.3001,1.5698280000000002,1.574522638888889
14.0,4.0,-1.3,1.5694668611111113,1.574522638888889
15.0,3.9984,-1.3,1.5691057500000003,1.574522638888889
16.0,3.9973,-1.3002,1.568744638888889,1.574522638888889
17.0,3.996,-1.3,1.5683834722222225,1.574522638888889
18.0,3.9951,-1.3001,1.5680223611111113,1.574522638888889
19.0,3.9939,-1.3001,1.5676612222222224,1.574522638888889
20.0,3.9929,-1.3002,1.5673000833333335,1.574522638888889
21.0,3.9918,-1.3001,1.566938916666667,1.574522638888889
22.0,3.9907,-1.3001,1.566577777777778,1.574522638888889
23.0,3.9895,-1.3,1.5662166388888892,1.574522638888889
24.0,3.9887,-1.3,1.565855527777778,1.574522638888889
25.0,3.9878,-1.3002,1.5654944166666669,1.574522638888889
26.0,3.9867,-1.3,1.5651332500000001,1.574522638888889
27.0,3.9858,-1.3001,1.564772138888889,1.574522638888889
28.0,3.9847,-1.3001,1.5644110000000002,1.574522638888889
29.0,3.9838,-1.3002,1.5640498611111113,1.574522638888889
30.0,3.983,-1.3,1.5636886944444446,1.574522638888889
31.0,3.9821,-1.3001,1.5633275833333335,1.574522638888889
32.0,3.9812,-1.3002,1.5629664444444447,1.574522638888889
33.0,3.9806,-1.3002,1.562605277777778,1.574522638888889
34.0,3.9796,-1.3002,1.5622441111111114,1.574522638888889
35.0,3.979,-1.3001,1.5618829444444446,1.574522638888889
36.0,3.9782,-1.3001,1.5615218055555558,1.574522638888889
37.0,3.9772,-1.3001,1.5611606666666669,1.574522638888889
38.0,3.9763,-1.3001,1.560799527777778,1.574522638888889
39.0,3.9754,-1.3,1.560438388888889,1.574522638888889
40.0,3.9748,-1.3,1.560077277777778,1.574522638888889
41.0,3.9739,-1.3,1.5597161666666668,1.574522638888889
42.0,3.9731,-1.2999,1.5593550555555558,1.574522638888889
