Test_Time(s),Voltage(V),Current(A),remaining capacity,maximum capacity
0.0,4.0857,-1.3,1.905887,1.905887
1.0,4.0545,-1.3003,1.905525888888889,1.905887
2.0,4.051,-1.3002,1.9051646944444445,1.905887
3.0,4.0482,-1.3,1.904803527777778,1.905887
4.0,4.0463,-1.3001,1.9044424166666667,1.905887
5.0,4.0442,-1.3001,1.9040812777777778,1.905887
6.0,4.0424,-1.3002,1.903720138888889,1.905887
7.0,4.0411,-1.3002,1.9033589722222224,1.905887
8.0,4.0395,-1.3004,1.9029978055555556,1.905887
9.0,4.0384,-1.3003,1.9026365833333334,1.905887
10.0,4.037,-1.3003,1.902275388888889,1.905887
11.0,4.0357,-1.3002,1.9019141944444447,1.905887
12.0,4.0346,-1.3001,1.901553027777778,1.905887
13.0,4.0336,-1.3002,1.901191888888889,1.905887
14.0,4.0326,-1.3002,1.9008307222222223,1.905887
15.0,4.0317,-1.3004,1.9004695555555557,1.905887
16.0,4.0307,-1.3003,1.9001083333333335,1.905887
17.0,4.0298,-1.3003,1.899747138888889,1.905887
18.0,4.0288,-1.3005,1.8993859444444445,1.905887
19.0,4.0278,-1.3003,1.8990246944444447,1.905887
20.0,4.027,-1.3004,1.8986635,1.905887
21.0,4.0263,-1.3003,1.8983022777777778,1.905887
22.0,4.0255,-1.3,1.8979410833333334,1.905887
23.0,4.0246,-1.3002,1.8975799722222224,1.905887
24.0,4.0237,-1.3004,1.8972188055555557,1.905887
25.0,4.0229,-1.3005,1.8968575833333334,1.905887
26.0,4.0223,-1.3,1.8964963333333333,1.905887
27.0,4.0214,-1.3003,1.8961352222222223,1.905887
28.0,4.0205,-1.3001,1.895774027777778,1.905887
29.0,4.0199,-1.3001,1.895412888888889,1.905887
30.0,4.0189,-1.3004,1.8950517500000001,1.905887
31.0,4.0183,-1.3003,1.894690527777778,1.905887
32.0,4.0179,-1.3002,1.8943293333333335,1.905887
33.0,4.0169,-1.3002,1.8939681666666668,1.905887
34.0,4.0163,-1.3003,1.893607,1.905887
35.0,4.0156,-1.3003,1.8932458055555557,1.905887
36.0,4.015,-1.3002,1.8928846111111113,1.905887
37.0,4.0145,-1.3002,1.8925234444444445,1.905887
38.0,4.0135,-1.3002,1.8921622777777778,1.905887
39.0,4.0131,-1.3002,1.8918011111111113,1.905887
40.0,4.0123,-1.3002,1.8914399444444445,1.905887
41.0,4.0117,-1.3002,1.891078777777778,1.905887
42.0,4.0114,-1.3003,1.8907176111111113,1.905887
43.0,4.0105,-1.3002,1.8903564166666669,1.905887
44.0,4.0099,-1.3002,1.8899952500000001,1.905887
45.0,4.0092,-1.3002,1.8896340833333334,1.905887
46.0,4.0086,-1.3002,1.8892729166666669,1.905887
47.0,4.0081,-1.3002,1.8889117500000001,1.905887
48.0,4.0076,-1.3002,1.8885505833333334,1.905887
49.0,4.007,-1.3003,1.8881894166666668,1.905887
50.0,4.0062,-1.3004,1.8878282222222222,1.905887
51.0,4.0058,-1.3002,1.887467,1.905887
52.0,4.0053,-1.3003,1.8871058333333335,1.905887
53.0,4.0048,-1.3001,1.886744638888889,1.905887
54.0,4.0042,-1.3002,1.8863835000000002,1.905887
55.0,4.0034,-1.3002,1.8860223333333335,1.905887
56.0,4.0029,-1.3,1.8856611666666667,1.905887
57.0,4.0022,-1.3004,1.8853000555555557,1.905887
58.0,4.0019,-1.3001,1.8849388333333335,1.905887
59.0,4.0015,-1.3,1.8845776944444446,1.905887
60.0,4.0006,-1.3001,1.8842165833333335,1.905887
61.0,4.0,-1.3002,1.8838554444444446,1.905887
62.0,3.9997,-1.3002,1.883494277777778,1.905887
63.0,3.999,-1.3004,1.8831331111111111,1.905887
64.0,3.9988,-1.3001,1.882771888888889,1.905887
65.0,3.9984,-1.3004,1.88241075,1.905887
66.0,3.9977,-1.3002,1.8820495277777778,1.905887
67.0,3.9973,-1.3004,1.8816883611111113,1.905887
68.0,3.9965,-1.3002,1.881327138888889,1.905887
69.0,3.9964,-1.3001,1.8809659722222223,1.905887
70.0,3.9957,-1.3002,1.8806048333333334,1.905887
71.0,3.9954,-1.3002,1.8802436666666669,1.905887
72.0,3.9949,-1.3004,1.8798825000000001,1.905887
73.0,3.9942,-1.3002,1.8795212777777779,1.905887
