Test_Time(s),Voltage(V),Current(A),remaining capacity,maximum capacity
0.0,4.0513,-1.3002,1.459936,1.459936
1.0,4.0308,-1.3002,1.4595748333333332,1.459936
2.0,4.0257,-1.3001,1.4592136666666666,1.459936
3.0,4.0225,-1.3002,1.4588525277777777,1.459936
4.0,4.0199,-1.3,1.458491361111111,1.459936
5.0,4.0172,-1.3003,1.45813025,1.459936
6.0,4.015,-1.3003,1.4577690555555554,1.459936
7.0,4.013,-1.3002,1.457407861111111,1.459936
8.0,4.0106,-1.3,1.4570466944444442,1.459936
9.0,4.0088,-1.3002,1.4566855833333332,1.459936
10.0,4.007,-1.3001,1.4563244166666667,1.459936
11.0,4.0053,-1.3001,1.4559632777777778,1.459936
12.0,4.0034,-1.3001,1.455602138888889,1.459936
13.0,4.0022,-1.3002,1.455241,1.459936
14.0,4.0008,-1.3002,1.4548798333333333,1.459936
15.0,3.9994,-1.3,1.4545186666666665,1.459936
16.0,3.9977,-1.3,1.4541575555555555,1.459936
17.0,3.9967,-1.3001,1.4537964444444444,1.459936
18.0,3.9955,-1.3001,1.4534353055555556,1.459936
19.0,3.9941,-1.3001,1.4530741666666667,1.459936
20.0,3.9932,-1.3,1.4527130277777778,1.459936
21.0,3.9914,-1.3001,1.4523519166666665,1.459936
22.0,3.9902,-1.3001,1.4519907777777776,1.459936
23.0,3.9893,-1.3,1.4516296388888887,1.459936
24.0,3.9879,-1.3001,1.4512685277777777,1.459936
25.0,3.9871,-1.3,1.4509073888888888,1.459936
26.0,3.9856,-1.3001,1.4505462777777778,1.459936
27.0,3.9848,-1.3002,1.450185138888889,1.459936
28.0,3.9835,-1.2999,1.4498239722222221,1.459936
29.0,3.9826,-1.2998,1.4494628888888887,1.459936
30.0,3.9815,-1.2998,1.4491018333333332,1.459936
31.0,3.9806,-1.2998,1.4487407777777777,1.459936
32.0,3.9795,-1.2999,1.448379722222222,1.459936
33.0,3.9785,-1.2997,1.4480186388888887,1.459936
34.0,3.9773,-1.2999,1.447657611111111,1.459936
35.0,3.9765,-1.2999,1.4472965277777776,1.459936
36.0,3.9757,-1.2999,1.4469354444444444,1.459936
37.0,3.9746,-1.2999,1.446574361111111,1.459936
38.0,3.9738,-1.2998,1.4462132777777776,1.459936
39.0,3.9729,-1.3,1.445852222222222,1.459936
40.0,3.9717,-1.2998,1.445491111111111,1.459936
41.0,3.9711,-1.2999,1.4451300555555555,1.459936
42.0,3.9697,-1.2999,1.4447689722222221,1.459936
43.0,3.9691,-1.3001,1.4444078888888887,1.459936
44.0,3.9684,-1.3001,1.4440467499999998,1.459936
45.0,3.9678,-1.2999,1.443685611111111,1.459936
46.0,3.967,-1.3,1.4433245277777778,1.459936
47.0,3.9659,-1.2998,1.4429634166666665,1.459936
48.0,3.965,-1.2998,1.442602361111111,1.459936
49.0,3.9641,-1.2998,1.4422413055555554,1.459936
50.0,3.9635,-1.2998,1.4418802499999999,1.459936
51.0,3.9627,-1.2998,1.4415191944444443,1.459936
52.0,3.9619,-1.2999,1.4411581388888888,1.459936
53.0,3.9611,-1.2998,1.4407970555555554,1.459936
54.0,3.9601,-1.2999,1.4404359999999998,1.459936
55.0,3.9596,-1.2999,1.4400749166666666,1.459936
56.0,3.9587,-1.2998,1.4397138333333332,1.459936
57.0,3.9578,-1.2998,1.4393527777777777,1.459936
58.0,3.9572,-1.3,1.4389917222222222,1.459936
59.0,3.9566,-1.3,1.438630611111111,1.459936
60.0,3.9556,-1.3001,1.4382694999999999,1.459936
61.0,3.955,-1.2999,1.437908361111111,1.459936
62.0,3.9546,-1.2999,1.4375472777777776,1.459936
63.0,3.9537,-1.2999,1.4371861944444444,1.459936
64.0,3.953,-1.2997,1.436825111111111,1.459936
65.0,3.9521,-1.2999,1.4364640833333333,1.459936
66.0,3.9516,-1.3,1.436103,1.459936
67.0,3.9507,-1.2998,1.4357418888888889,1.459936
68.0,3.95,-1.2997,1.4353808333333333,1.459936
69.0,3.9493,-1.2998,1.4350198055555554,1.459936
70.0,3.9487,-1.2999,1.4346587499999999,1.459936
71.0,3.9483,-1.2999,1.4342976666666665,1.459936
72.0,3.9474,-1.2999,1.4339365833333333,1.459936
73.0,3.9469,-1.3,1.4335755,1.459936
74.0,3.9461,-1.2997,1.4332143888888889,1.459936
75.0,3.9453,-1.2998,1.432853361111111,1.459936
76.0,3.9448,-1.3001,1.4324923055555554,1.459936
77.0,3.9441,-1.2998,1.4321311666666665,1.459936
78.0,3.9434,-1.2998,1.431770111111111,1.459936
79.0,3.9429,-1.2998,1.4314090555555554,1.459936
80.0,3.9421,-1.2999,1.4310479999999999,1.459936
81.0,3.9413,-1.2999,1.4306869166666665,1.459936
82.0,3.9411,-1.3,1.4303258333333333,1.459936
83.0,3.9403,-1.2999,1.429964722222222,1.459936
84.0,3.9396,-1.3,1.4296036388888889,1.459936
85.0,3.939,-1.3001,1.4292425277777776,1.459936
86.0,3.9386,-1.3,1.4288813888888887,1.459936
87.0,3.9378,-1.2998,1.4285202777777777,1.459936
88.0,3.9371,-1.2998,1.4281592222222221,1.459936
89.0,3.9366,-1.2999,1.4277981666666666,1.459936
90.0,3.9359,-1.2996,1.4274370833333332,1.459936
91.0,3.9354,-1.3001,1.4270760833333331,1.459936
92.0,3.9346,-1.2999,1.4267149444444442,1.459936
93.0,3.9343,-1.2999,1.426353861111111,1.459936
94.0,3.9335,-1.2999,1.4259927777777777,1.459936
95.0,3.9329,-1.2997,1.4256316944444443,1.459936
96.0,3.9324,-1.3,1.4252706666666666,1.459936
97.0,3.932,-1.2998,1.4249095555555555,1.459936
98.0,3.9312,-1.2998,1.4245485,1.459936
99.0,3.9308,-1.2999,1.4241874444444442,1.459936
100.0,3.9304,-1.3,1.423826361111111,1.459936
101.0,3.9299,-1.2999,1.4234652499999998,1.459936
102.0,3.9293,-1.2997,1.4231041666666666,1.459936
103.0,3.9287,-1.2998,1.4227431388888887,1.459936
104.0,3.9281,-1.3,1.4223820833333332,1.459936
105.0,3.9279,-1.2998,1.4220209722222221,1.459936
106.0,3.9271,-1.2998,1.4216599166666666,1.459936
107.0,3.9268,-1.2999,1.421298861111111,1.459936
108.0,3.9259,-1.2998,1.4209377777777776,1.459936
109.0,3.9255,-1.2999,1.420576722222222,1.459936
110.0,3.9251,-1.2998,1.4202156388888887,1.459936
111.0,3.9244,-1.3,1.4198545833333331,1.459936
112.0,3.9241,-1.2998,1.419493472222222,1.459936
113.0,3.9235,-1.2999,1.4191324166666666,1.459936
114.0,3.9228,-1.3001,1.4187713333333332,1.459936
115.0,3.9225,-1.2999,1.4184101944444443,1.459936
116.0,3.9221,-1.3001,1.418049111111111,1.459936
117.0,3.9214,-1.2999,1.4176879722222222,1.459936
118.0,3.921,-1.2999,1.4173268888888888,1.459936
119.0,3.9204,-1.2998,1.4169658055555554,1.459936
120.0,3.9201,-1.3001,1.4166047499999999,1.459936
121.0,3.9195,-1.3,1.416243611111111,1.459936
122.0,3.9191,-1.2998,1.4158825,1.459936
123.0,3.9185,-1.2999,1.4155214444444444,1.459936
124.0,3.918,-1.3,1.415160361111111,1.459936
125.0,3.9178,-1.3,1.41479925,1.459936
126.0,3.9173,-1.2998,1.4144381388888887,1.459936
127.0,3.9167,-1.3002,1.4140770833333332,1.459936
128.0,3.9162,-1.2999,1.4137159166666666,1.459936
129.0,3.9156,-1.2997,1.4133548333333332,1.459936
130.0,3.9155,-1.3,1.4129938055555555,1.459936
131.0,3.915,-1.2999,1.4126326944444443,1.459936
132.0,3.9145,-1.2999,1.412271611111111,1.459936
133.0,3.9139,-1.3001,1.4119105277777777,1.459936
134.0,3.9136,-1.2999,1.4115493888888888,1.459936
135.0,3.913,-1.2999,1.4111883055555554,1.459936
136.0,3.9124,-1.2999,1.4108272222222222,1.459936
137.0,3.9122,-1.3001,1.4104661388888888,1.459936
138.0,3.9116,-1.2999,1.410105,1.459936
139.0,3.9112,-1.2999,1.4097439166666665,1.459936
140.0,3.911,-1.2999,1.4093828333333331,1.459936
141.0,3.9105,-1.2998,1.40902175,1.459936
142.0,3.9099,-1.3002,1.4086606944444444,1.459936
143.0,3.9095,-1.3,1.4082995277777777,1.459936
144.0,3.9088,-1.2999,1.4079384166666666,1.459936
145.0,3.9086,-1.2999,1.4075773333333332,1.459936
146.0,3.9081,-1.3002,1.4072162499999998,1.459936
147.0,3.9078,-1.3002,1.4068550833333333,1.459936
148.0,3.9076,-1.2999,1.4064939166666666,1.459936
149.0,3.9069,-1.2999,1.4061328333333332,1.459936
150.0,3.9064,-1.2999,1.40577175,1.459936
151.0,3.9059,-1.3001,1.4054106666666666,1.459936
152.0,3.9056,-1.2999,1.4050495277777777,1.459936
153.0,3.9052,-1.2998,1.4046884444444443,1.459936
154.0,3.9048,-1.3,1.4043273888888888,1.459936
155.0,3.9043,-1.3,1.4039662777777777,1.459936
156.0,3.9037,-1.2999,1.4036051666666665,1.459936
157.0,3.9035,-1.2999,1.4032440833333333,1.459936
158.0,3.9034,-1.3,1.4028829999999999,1.459936
159.0,3.9025,-1.3,1.4025218888888888,1.459936
160.0,3.9023,-1.2999,1.4021607777777776,1.459936
161.0,3.9022,-1.2998,1.4017996944444444,1.459936
162.0,3.9016,-1.2999,1.4014386388888889,1.459936
163.0,3.9014,-1.2999,1.4010775555555555,1.459936
164.0,3.9006,-1.3,1.400716472222222,1.459936
165.0,3.9004,-1.3,1.400355361111111,1.459936
166.0,3.8998,-1.3001,1.3999942499999998,1.459936
167.0,3.8996,-1.3001,1.399633111111111,1.459936
168.0,3.899,-1.2999,1.3992719722222222,1.459936
169.0,3.8989,-1.2999,1.3989108888888888,1.459936
170.0,3.8984,-1.3,1.3985498055555554,1.459936
171.0,3.898,-1.3001,1.3981886944444444,1.459936
172.0,3.8976,-1.2999,1.3978275555555555,1.459936
173.0,3.8971,-1.3001,1.397466472222222,1.459936
174.0,3.8968,-1.3,1.3971053333333332,1.459936
175.0,3.8966,-1.3003,1.3967442222222222,1.459936
176.0,3.8961,-1.3002,1.3963830277777776,1.459936
177.0,3.8958,-1.2999,1.396021861111111,1.459936
178.0,3.8952,-1.3,1.3956607777777776,1.459936
179.0,3.8949,-1.3,1.3952996666666666,1.459936
180.0,3.8946,-1.3002,1.3949385555555556,1.459936
181.0,3.894,-1.3001,1.3945773888888888,1.459936
182.0,3.8938,-1.3001,1.39421625,1.459936
183.0,3.8935,-1.3001,1.393855111111111,1.459936
184.0,3.8931,-1.3002,1.3934939722222222,1.459936
185.0,3.8928,-1.3004,1.3931328055555554,1.459936
186.0,3.8924,-1.3002,1.3927715833333332,1.459936
187.0,3.8921,-1.3,1.3924104166666667,1.459936
188.0,3.8916,-1.3,1.3920493055555554,1.459936
189.0,3.8912,-1.3002,1.3916881944444444,1.459936
190.0,3.8907,-1.3002,1.3913270277777776,1.459936
191.0,3.8905,-1.2999,1.390965861111111,1.459936
192.0,3.8903,-1.3001,1.3906047777777777,1.459936
193.0,3.8897,-1.3001,1.3902436388888888,1.459936
194.0,3.8895,-1.3003,1.3898825,1.459936
195.0,3.8894,-1.3001,1.3895213055555555,1.459936
196.0,3.8887,-1.3002,1.3891601666666666,1.459936
197.0,3.8881,-1.3003,1.388799,1.459936
198.0,3.8879,-1.3002,1.3884378055555555,1.459936
199.0,3.8877,-1.3,1.3880766388888888,1.459936
200.0,3.887,-1.3002,1.3877155277777777,1.459936
201.0,3.8867,-1.3002,1.387354361111111,1.459936
202.0,3.8868,-1.3001,1.3869931944444442,1.459936
203.0,3.8863,-1.3002,1.3866320555555554,1.459936
204.0,3.8858,-1.3001,1.3862708888888888,1.459936
205.0,3.8853,-1.3002,1.38590975,1.459936
206.0,3.8852,-1.3003,1.3855485833333332,1.459936
207.0,3.8849,-1.3001,1.3851873888888888,1.459936
208.0,3.8845,-1.3002,1.38482625,1.459936
209.0,3.8844,-1.3003,1.3844650833333332,1.459936
210.0,3.8839,-1.3001,1.3841038888888888,1.459936
211.0,3.8836,-1.3002,1.38374275,1.459936
212.0,3.883,-1.3004,1.3833815833333332,1.459936
213.0,3.8828,-1.3002,1.383020361111111,1.459936
214.0,3.8825,-1.3001,1.3826591944444444,1.459936
215.0,3.8821,-1.3003,1.3822980555555555,1.459936
216.0,3.8815,-1.3002,1.381936861111111,1.459936
217.0,3.8817,-1.3001,1.3815756944444444,1.459936
218.0,3.8811,-1.3003,1.3812145555555555,1.459936
219.0,3.8807,-1.3003,1.380853361111111,1.459936
