Test_Time(s),Voltage(V),Current(A),remaining capacity,maximum capacity
0.0,4.0586,-1.3,1.3138616944444448,1.3138616944444448
1.0,4.0067,-1.3001,1.3135005833333337,1.3138616944444448
2.0,4.0017,-1.3001,1.3131394444444449,1.3138616944444448
3.0,3.9986,-1.3001,1.312778305555556,1.3138616944444448
4.0,3.9959,-1.3002,1.312417166666667,1.3138616944444448
5.0,3.9936,-1.3001,1.3120560000000003,1.3138616944444448
6.0,3.9915,-1.3001,1.3116948611111114,1.3138616944444448
7.0,3.9893,-1.3001,1.3113337222222226,1.3138616944444448
8.0,3.9877,-1.3001,1.3109725833333337,1.3138616944444448
9.0,3.986,-1.3001,1.3106114444444448,1.3138616944444448
10.0,3.9842,-1.3001,1.3102503055555559,1.3138616944444448
11.0,3.9828,-1.3001,1.309889166666667,1.3138616944444448
12.0,3.9813,-1.3002,1.309528027777778,1.3138616944444448
13.0,3.9797,-1.3001,1.3091668611111114,1.3138616944444448
14.0,3.9785,-1.3001,1.3088057222222225,1.3138616944444448
15.0,3.977,-1.3002,1.3084445833333336,1.3138616944444448
16.0,3.9757,-1.3002,1.308083416666667,1.3138616944444448
17.0,3.9748,-1.3001,1.3077222500000003,1.3138616944444448
18.0,3.9732,-1.3001,1.3073611111111114,1.3138616944444448
19.0,3.9719,-1.3002,1.3069999722222225,1.3138616944444448
20.0,3.9708,-1.3001,1.3066388055555558,1.3138616944444448
21.0,3.9696,-1.3001,1.306277666666667,1.3138616944444448
22.0,3.9685,-1.3001,1.3059165277777782,1.3138616944444448
23.0,3.9677,-1.3001,1.3055553888888893,1.3138616944444448
24.0,3.9663,-1.3001,1.3051942500000004,1.3138616944444448
25.0,3.9652,-1.3001,1.3048331111111116,1.3138616944444448
26.0,3.9643,-1.3001,1.3044719722222227,1.3138616944444448
27.0,3.963,-1.3002,1.3041108333333338,1.3138616944444448
28.0,3.962,-1.3001,1.303749666666667,1.3138616944444448
29.0,3.961,-1.3001,1.3033885277777781,1.3138616944444448
30.0,3.9602,-1.3001,1.3030273888888892,1.3138616944444448
31.0,3.9589,-1.3002,1.3026662500000004,1.3138616944444448
32.0,3.958,-1.3002,1.3023050833333336,1.3138616944444448
33.0,3.957,-1.3002,1.301943916666667,1.3138616944444448
34.0,3.9561,-1.3001,1.3015827500000003,1.3138616944444448
35.0,3.9551,-1.3002,1.3012216111111115,1.3138616944444448
36.0,3.9541,-1.3001,1.3008604444444447,1.3138616944444448
37.0,3.9531,-1.3002,1.3004993055555558,1.3138616944444448
38.0,3.9522,-1.3002,1.3001381388888893,1.3138616944444448
39.0,3.9513,-1.3002,1.2997769722222225,1.3138616944444448
40.0,3.9508,-1.3001,1.2994158055555558,1.3138616944444448
41.0,3.9497,-1.3001,1.299054666666667,1.3138616944444448
42.0,3.9489,-1.3001,1.298693527777778,1.3138616944444448
43.0,3.9481,-1.3001,1.2983323888888891,1.3138616944444448
44.0,3.9472,-1.3001,1.2979712500000002,1.3138616944444448
45.0,3.9461,-1.3001,1.2976101111111114,1.3138616944444448
46.0,3.9456,-1.3001,1.2972489722222225,1.3138616944444448
47.0,3.9444,-1.3001,1.2968878333333336,1.3138616944444448
48.0,3.9438,-1.3001,1.2965266944444447,1.3138616944444448
49.0,3.9427,-1.3002,1.2961655555555558,1.3138616944444448
