Test_Time(s),Voltage(V),Current(A),remaining capacity,maximum capacity
0.0,4.0396,-1.2998,1.292361,1.292361
1.0,4.0173,-1.2998,1.2919999444444445,1.292361
2.0,4.0122,-1.3,1.291638888888889,1.292361
3.0,4.0088,-1.2999,1.291277777777778,1.292361
4.0,4.0057,-1.2999,1.2909166944444446,1.292361
5.0,4.003,-1.2999,1.2905556111111112,1.292361
6.0,4.0004,-1.2999,1.2901945277777778,1.292361
7.0,3.9983,-1.2999,1.2898334444444446,1.292361
8.0,3.9962,-1.2999,1.2894723611111112,1.292361
9.0,3.9942,-1.2999,1.2891112777777778,1.292361
10.0,3.9923,-1.3,1.2887501944444446,1.292361
11.0,3.9904,-1.3,1.2883890833333334,1.292361
12.0,3.9885,-1.2999,1.2880279722222223,1.292361
13.0,3.9867,-1.3,1.287666888888889,1.292361
14.0,3.9853,-1.2999,1.2873057777777779,1.292361
15.0,3.9835,-1.2998,1.2869446944444445,1.292361
16.0,3.982,-1.2999,1.286583638888889,1.292361
17.0,3.9806,-1.3,1.2862225555555558,1.292361
18.0,3.979,-1.3,1.2858614444444445,1.292361
19.0,3.9775,-1.2999,1.2855003333333335,1.292361
20.0,3.976,-1.2999,1.28513925,1.292361
21.0,3.9747,-1.3,1.2847781666666667,1.292361
22.0,3.9732,-1.3001,1.2844170555555556,1.292361
23.0,3.9719,-1.3,1.2840559166666667,1.292361
24.0,3.9704,-1.2999,1.2836948055555557,1.292361
25.0,3.9692,-1.2999,1.2833337222222223,1.292361
26.0,3.968,-1.2999,1.282972638888889,1.292361
27.0,3.9667,-1.2999,1.2826115555555557,1.292361
28.0,3.9654,-1.2999,1.2822504722222223,1.292361
29.0,3.9644,-1.3,1.281889388888889,1.292361
30.0,3.9627,-1.2999,1.281528277777778,1.292361
31.0,3.9619,-1.2999,1.2811671944444445,1.292361
32.0,3.9607,-1.2998,1.2808061111111113,1.292361
33.0,3.9591,-1.2999,1.2804450555555555,1.292361
34.0,3.9585,-1.3,1.2800839722222224,1.292361
35.0,3.9572,-1.2999,1.279722861111111,1.292361
36.0,3.956,-1.3,1.279361777777778,1.292361
37.0,3.9548,-1.3,1.2790006666666667,1.292361
38.0,3.9537,-1.2999,1.2786395555555556,1.292361
39.0,3.9525,-1.3,1.2782784722222222,1.292361
40.0,3.9513,-1.2999,1.2779173611111112,1.292361
41.0,3.9505,-1.2999,1.2775562777777778,1.292361
42.0,3.9494,-1.2999,1.2771951944444446,1.292361
43.0,3.9485,-1.2999,1.2768341111111112,1.292361
44.0,3.9473,-1.2999,1.2764730277777778,1.292361
45.0,3.9461,-1.3,1.2761119444444446,1.292361
46.0,3.9452,-1.2999,1.2757508333333334,1.292361
47.0,3.9442,-1.2999,1.27538975,1.292361
48.0,3.9432,-1.2999,1.2750286666666668,1.292361
49.0,3.9423,-1.3001,1.2746675833333334,1.292361
50.0,3.9413,-1.3,1.2743064444444445,1.292361
51.0,3.9401,-1.3001,1.2739453333333335,1.292361
52.0,3.9392,-1.2999,1.2735841944444446,1.292361
53.0,3.9383,-1.2999,1.2732231111111112,1.292361
54.0,3.9374,-1.2999,1.2728620277777778,1.292361
55.0,3.9363,-1.2999,1.2725009444444446,1.292361
56.0,3.9354,-1.2999,1.2721398611111112,1.292361
57.0,3.9344,-1.3001,1.2717787777777778,1.292361
58.0,3.9334,-1.2998,1.271417638888889,1.292361
59.0,3.9325,-1.3,1.2710565833333334,1.292361
60.0,3.9315,-1.2999,1.2706954722222223,1.292361
61.0,3.9308,-1.3,1.270334388888889,1.292361
62.0,3.9297,-1.2999,1.269973277777778,1.292361
63.0,3.9289,-1.2999,1.2696121944444445,1.292361
64.0,3.928,-1.2999,1.269251111111111,1.292361
65.0,3.9271,-1.3,1.268890027777778,1.292361
66.0,3.9262,-1.2999,1.2685289166666667,1.292361
67.0,3.9254,-1.2999,1.2681678333333335,1.292361
68.0,3.9245,-1.2999,1.26780675,1.292361
69.0,3.9237,-1.2999,1.2674456666666667,1.292361
70.0,3.9228,-1.2999,1.2670845833333335,1.292361
71.0,3.922,-1.3,1.2667235000000001,1.292361
72.0,3.9213,-1.2999,1.266362388888889,1.292361
73.0,3.92,-1.2999,1.2660013055555557,1.292361
74.0,3.9194,-1.2999,1.2656402222222223,1.292361
75.0,3.9186,-1.3,1.2652791388888889,1.292361
76.0,3.9177,-1.3001,1.2649180277777778,1.292361
77.0,3.9168,-1.2998,1.264556888888889,1.292361
78.0,3.9162,-1.3,1.2641958333333334,1.292361
79.0,3.9152,-1.2999,1.2638347222222224,1.292361
80.0,3.9146,-1.3,1.263473638888889,1.292361
81.0,3.9137,-1.3,1.263112527777778,1.292361
82.0,3.9127,-1.2999,1.2627514166666667,1.292361
83.0,3.9121,-1.3,1.2623903333333335,1.292361
84.0,3.9113,-1.2999,1.2620292222222222,1.292361
85.0,3.9102,-1.3,1.261668138888889,1.292361
86.0,3.9097,-1.2999,1.2613070277777778,1.292361
87.0,3.9091,-1.3,1.2609459444444446,1.292361
88.0,3.9082,-1.3,1.2605848333333334,1.292361
89.0,3.9075,-1.2999,1.2602237222222223,1.292361
90.0,3.9068,-1.3,1.259862638888889,1.292361
91.0,3.9059,-1.2999,1.259501527777778,1.292361
92.0,3.9052,-1.3,1.2591404444444445,1.292361
93.0,3.9047,-1.2998,1.2587793333333335,1.292361
94.0,3.9037,-1.2999,1.258418277777778,1.292361
95.0,3.9031,-1.2999,1.2580571944444445,1.292361
96.0,3.9023,-1.3,1.2576961111111111,1.292361
97.0,3.9016,-1.3,1.257335,1.292361
98.0,3.9009,-1.2999,1.256973888888889,1.292361
99.0,3.9001,-1.3,1.2566128055555557,1.292361
100.0,3.8993,-1.3,1.2562516944444446,1.292361
101.0,3.8986,-1.2999,1.2558905833333334,1.292361
102.0,3.8979,-1.3,1.2555295000000002,1.292361
103.0,3.8974,-1.2999,1.255168388888889,1.292361
104.0,3.8966,-1.2999,1.2548073055555555,1.292361
105.0,3.8961,-1.2999,1.2544462222222224,1.292361
106.0,3.8953,-1.3,1.254085138888889,1.292361
107.0,3.8946,-1.2999,1.253724027777778,1.292361
108.0,3.894,-1.2999,1.2533629444444445,1.292361
109.0,3.8932,-1.2999,1.2530018611111111,1.292361
110.0,3.8926,-1.2999,1.252640777777778,1.292361
111.0,3.8919,-1.3,1.2522796944444445,1.292361
112.0,3.8913,-1.2999,1.2519185833333335,1.292361
113.0,3.8906,-1.2998,1.2515575,1.292361
114.0,3.8899,-1.2999,1.2511964444444446,1.292361
115.0,3.8893,-1.2999,1.2508353611111112,1.292361
