Test_Time(s),Voltage(V),Current(A),remaining capacity,maximum capacity
0.0,4.0529,-1.3004,1.755614805555556,1.755614805555556
1.0,4.0391,-1.2999,1.7552535833333338,1.755614805555556
2.0,4.0357,-1.2999,1.7548925000000004,1.755614805555556
3.0,4.0332,-1.2999,1.7545314166666672,1.755614805555556
4.0,4.0309,-1.3,1.7541703333333338,1.755614805555556
5.0,4.0291,-1.2999,1.7538092222222228,1.755614805555556
6.0,4.027,-1.3,1.7534481388888894,1.755614805555556
7.0,4.0257,-1.2999,1.7530870277777784,1.755614805555556
8.0,4.0241,-1.2999,1.752725944444445,1.755614805555556
9.0,4.0228,-1.2999,1.7523648611111116,1.755614805555556
10.0,4.0214,-1.2999,1.7520037777777782,1.755614805555556
11.0,4.02,-1.3,1.751642694444445,1.755614805555556
12.0,4.0188,-1.2999,1.7512815833333337,1.755614805555556
13.0,4.0174,-1.2999,1.7509205000000005,1.755614805555556
14.0,4.0165,-1.3,1.7505594166666671,1.755614805555556
15.0,4.0153,-1.2999,1.750198305555556,1.755614805555556
16.0,4.0139,-1.2999,1.7498372222222227,1.755614805555556
17.0,4.013,-1.3,1.7494761388888893,1.755614805555556
18.0,4.012,-1.3,1.7491150277777783,1.755614805555556
19.0,4.0112,-1.3,1.7487539166666672,1.755614805555556
20.0,4.0099,-1.2999,1.748392805555556,1.755614805555556
21.0,4.0091,-1.2999,1.7480317222222228,1.755614805555556
22.0,4.0079,-1.3,1.7476706388888894,1.755614805555556
23.0,4.007,-1.2999,1.7473095277777784,1.755614805555556
24.0,4.0062,-1.3,1.746948444444445,1.755614805555556
25.0,4.0053,-1.3,1.7465873333333337,1.755614805555556
26.0,4.0046,-1.2999,1.7462262222222227,1.755614805555556
27.0,4.0037,-1.2999,1.7458651388888893,1.755614805555556
28.0,4.0028,-1.2999,1.745504055555556,1.755614805555556
29.0,4.0021,-1.2999,1.7451429722222227,1.755614805555556
30.0,4.0011,-1.2998,1.7447818888888893,1.755614805555556
31.0,4.0002,-1.2999,1.7444208333333338,1.755614805555556
32.0,3.9995,-1.2999,1.7440597500000006,1.755614805555556
33.0,3.9986,-1.3,1.7436986666666672,1.755614805555556
34.0,3.998,-1.2999,1.7433375555555561,1.755614805555556
35.0,3.9971,-1.3,1.7429764722222227,1.755614805555556
36.0,3.9964,-1.3,1.7426153611111117,1.755614805555556
37.0,3.9956,-1.2999,1.7422542500000004,1.755614805555556
38.0,3.9947,-1.3,1.741893166666667,1.755614805555556
39.0,3.9941,-1.2999,1.741532055555556,1.755614805555556
40.0,3.9934,-1.2999,1.7411709722222226,1.755614805555556
41.0,3.993,-1.2999,1.7408098888888894,1.755614805555556
42.0,3.9921,-1.3,1.740448805555556,1.755614805555556
43.0,3.9915,-1.2999,1.740087694444445,1.755614805555556
44.0,3.9908,-1.2999,1.7397266111111116,1.755614805555556
45.0,3.9901,-1.3,1.7393655277777782,1.755614805555556
46.0,3.9894,-1.2999,1.7390044166666672,1.755614805555556
47.0,3.9888,-1.2999,1.7386433333333338,1.755614805555556
48.0,3.9882,-1.2999,1.7382822500000006,1.755614805555556
49.0,3.9873,-1.2999,1.7379211666666672,1.755614805555556
50.0,3.9867,-1.2999,1.7375600833333338,1.755614805555556
51.0,3.986,-1.2999,1.7371990000000004,1.755614805555556
52.0,3.9855,-1.2999,1.7368379166666672,1.755614805555556
53.0,3.9848,-1.2999,1.7364768333333338,1.755614805555556
54.0,3.9842,-1.2999,1.7361157500000004,1.755614805555556
55.0,3.9838,-1.2999,1.7357546666666672,1.755614805555556
56.0,3.9832,-1.2999,1.7353935833333338,1.755614805555556
57.0,3.9825,-1.2999,1.7350325000000004,1.755614805555556
58.0,3.9818,-1.2999,1.7346714166666672,1.755614805555556
59.0,3.9813,-1.2999,1.7343103333333338,1.755614805555556
60.0,3.9807,-1.3,1.7339492500000004,1.755614805555556
61.0,3.9801,-1.2999,1.7335881388888894,1.755614805555556
62.0,3.9796,-1.3,1.733227055555556,1.755614805555556
63.0,3.9787,-1.2999,1.732865944444445,1.755614805555556
