Test_Time(s),Voltage(V),Current(A),remaining capacity,maximum capacity
0.0,4.0761,-1.3,1.2074365,1.2074365
1.0,3.9989,-1.2998,1.207075388888889,1.2074365
2.0,3.9938,-1.2999,1.2067143333333334,1.2074365
3.0,3.9904,-1.2999,1.20635325,1.2074365
4.0,3.9876,-1.2999,1.2059921666666666,1.2074365
5.0,3.9851,-1.2999,1.2056310833333335,1.2074365
6.0,3.9831,-1.2999,1.20527,1.2074365
7.0,3.9809,-1.2998,1.2049089166666667,1.2074365
8.0,3.9789,-1.2998,1.2045478611111111,1.2074365
9.0,3.9771,-1.2999,1.2041868055555556,1.2074365
10.0,3.9752,-1.2999,1.2038257222222222,1.2074365
11.0,3.9735,-1.2999,1.203464638888889,1.2074365
12.0,3.9719,-1.2999,1.2031035555555556,1.2074365
13.0,3.9706,-1.2999,1.2027424722222222,1.2074365
14.0,3.969,-1.2998,1.202381388888889,1.2074365
15.0,3.9676,-1.2999,1.2020203333333335,1.2074365
16.0,3.966,-1.2999,1.20165925,1.2074365
17.0,3.9648,-1.2999,1.2012981666666667,1.2074365
18.0,3.9636,-1.2998,1.2009370833333333,1.2074365
19.0,3.962,-1.2999,1.2005760277777777,1.2074365
20.0,3.9608,-1.2998,1.2002149444444445,1.2074365
21.0,3.9596,-1.2999,1.199853888888889,1.2074365
22.0,3.9583,-1.2999,1.1994928055555556,1.2074365
23.0,3.9571,-1.2999,1.1991317222222222,1.2074365
24.0,3.9561,-1.3,1.198770638888889,1.2074365
25.0,3.9546,-1.2998,1.1984095277777778,1.2074365
26.0,3.9535,-1.2999,1.1980484722222222,1.2074365
27.0,3.9524,-1.2998,1.1976873888888888,1.2074365
28.0,3.9514,-1.2998,1.1973263333333333,1.2074365
29.0,3.9501,-1.2999,1.1969652777777777,1.2074365
30.0,3.9488,-1.2998,1.1966041944444445,1.2074365
31.0,3.9479,-1.2998,1.196243138888889,1.2074365
32.0,3.9472,-1.2999,1.1958820833333335,1.2074365
33.0,3.946,-1.2999,1.195521,1.2074365
34.0,3.9446,-1.2998,1.1951599166666667,1.2074365
35.0,3.9439,-1.2999,1.194798861111111,1.2074365
36.0,3.9429,-1.2999,1.1944377777777777,1.2074365
37.0,3.9419,-1.2999,1.1940766944444445,1.2074365
38.0,3.9408,-1.2999,1.1937156111111111,1.2074365
39.0,3.9397,-1.2999,1.1933545277777777,1.2074365
40.0,3.9388,-1.2999,1.1929934444444446,1.2074365
41.0,3.9377,-1.2999,1.1926323611111112,1.2074365
42.0,3.9367,-1.2998,1.1922712777777777,1.2074365
43.0,3.9358,-1.2998,1.1919102222222222,1.2074365
44.0,3.9349,-1.2999,1.1915491666666667,1.2074365
