Test_Time(s),Voltage(V),Current(A),remaining capacity,maximum capacity
0.0,4.0612,-1.3007,2.0758739999999998,2.0758739999999998
1.0,4.0424,-1.3008,2.0755126944444444,2.0758739999999998
2.0,4.0386,-1.3009,2.0751513611111108,2.0758739999999998
3.0,4.036,-1.301,2.0747899999999997,2.0758739999999998
4.0,4.034,-1.3008,2.0744286111111108,2.0758739999999998
5.0,4.0317,-1.3009,2.0740672777777776,2.0758739999999998
6.0,4.0299,-1.3009,2.0737059166666665,2.0758739999999998
7.0,4.0286,-1.3008,2.0733445555555554,2.0758739999999998
8.0,4.0273,-1.3007,2.072983222222222,2.0758739999999998
9.0,4.0256,-1.3007,2.0726219166666664,2.0758739999999998
10.0,4.0244,-1.3009,2.072260611111111,2.0758739999999998
11.0,4.0231,-1.3009,2.07189925,2.0758739999999998
12.0,4.022,-1.3006,2.0715378888888885,2.0758739999999998
13.0,4.0209,-1.3009,2.071176611111111,2.0758739999999998
14.0,4.0199,-1.3009,2.07081525,2.0758739999999998
15.0,4.0187,-1.3008,2.070453888888889,2.0758739999999998
16.0,4.0178,-1.3008,2.070092555555555,2.0758739999999998
17.0,4.017,-1.3007,2.069731222222222,2.0758739999999998
18.0,4.0159,-1.3009,2.0693699166666666,2.0758739999999998
19.0,4.0147,-1.3006,2.0690085555555555,2.0758739999999998
20.0,4.014,-1.3007,2.0686472777777776,2.0758739999999998
21.0,4.0131,-1.3008,2.068285972222222,2.0758739999999998
22.0,4.0122,-1.3008,2.0679246388888886,2.0758739999999998
23.0,4.0113,-1.3006,2.0675633055555553,2.0758739999999998
24.0,4.0106,-1.3007,2.0672020277777774,2.0758739999999998
25.0,4.0098,-1.3006,2.066840722222222,2.0758739999999998
26.0,4.0091,-1.3007,2.066479444444444,2.0758739999999998
27.0,4.0082,-1.3007,2.0661181388888887,2.0758739999999998
28.0,4.0076,-1.3007,2.065756833333333,2.0758739999999998
29.0,4.0064,-1.3008,2.0653955277777776,2.0758739999999998
30.0,4.0058,-1.3008,2.0650341944444444,2.0758739999999998
31.0,4.0051,-1.3008,2.0646728611111107,2.0758739999999998
32.0,4.004,-1.3007,2.0643115277777775,2.0758739999999998
33.0,4.0037,-1.3006,2.063950222222222,2.0758739999999998
34.0,4.003,-1.3008,2.063588944444444,2.0758739999999998
35.0,4.0021,-1.3006,2.063227611111111,2.0758739999999998
36.0,4.0013,-1.3006,2.062866333333333,2.0758739999999998
37.0,4.0008,-1.3007,2.0625050555555555,2.0758739999999998
38.0,4.0003,-1.3006,2.0621437499999997,2.0758739999999998
39.0,3.9995,-1.3006,2.061782472222222,2.0758739999999998
40.0,3.9989,-1.3006,2.0614211944444443,2.0758739999999998
41.0,3.9979,-1.3006,2.0610599166666663,2.0758739999999998
42.0,3.9976,-1.3007,2.060698638888889,2.0758739999999998
43.0,3.9969,-1.3008,2.060337333333333,2.0758739999999998
44.0,3.9959,-1.3007,2.059976,2.0758739999999998
45.0,3.9955,-1.3007,2.059614694444444,2.0758739999999998
46.0,3.9949,-1.3008,2.0592533888888886,2.0758739999999998
47.0,3.9943,-1.3006,2.0588920555555554,2.0758739999999998
48.0,3.9937,-1.3008,2.0585307777777775,2.0758739999999998
49.0,3.9933,-1.3006,2.0581694444444443,2.0758739999999998
50.0,3.9926,-1.3007,2.0578081666666663,2.0758739999999998
51.0,3.9919,-1.3006,2.057446861111111,2.0758739999999998
52.0,3.9915,-1.3007,2.057085583333333,2.0758739999999998
53.0,3.991,-1.3006,2.0567242777777777,2.0758739999999998
54.0,3.99,-1.3008,2.0563629999999997,2.0758739999999998
55.0,3.9899,-1.3008,2.0560016666666665,2.0758739999999998
56.0,3.9888,-1.3006,2.0556403333333333,2.0758739999999998
57.0,3.9889,-1.3007,2.0552790555555553,2.0758739999999998
58.0,3.988,-1.3005,2.05491775,2.0758739999999998
59.0,3.9871,-1.3005,2.0545565,2.0758739999999998
60.0,3.987,-1.3007,2.05419525,2.0758739999999998
61.0,3.9864,-1.3006,2.053833944444444,2.0758739999999998
62.0,3.9861,-1.3005,2.0534726666666665,2.0758739999999998
63.0,3.9852,-1.3009,2.0531114166666664,2.0758739999999998
64.0,3.9848,-1.3007,2.0527500555555553,2.0758739999999998
65.0,3.9841,-1.3007,2.05238875,2.0758739999999998
66.0,3.9838,-1.3006,2.052027444444444,2.0758739999999998
67.0,3.9832,-1.3007,2.0516661666666662,2.0758739999999998
68.0,3.9829,-1.3008,2.051304861111111,2.0758739999999998
69.0,3.9823,-1.3007,2.0509435277777777,2.0758739999999998
70.0,3.9817,-1.3009,2.050582222222222,2.0758739999999998
71.0,3.981,-1.3009,2.050220861111111,2.0758739999999998
72.0,3.9808,-1.3006,2.0498594999999997,2.0758739999999998
73.0,3.9801,-1.3005,2.049498222222222,2.0758739999999998
74.0,3.9799,-1.3006,2.049136972222222,2.0758739999999998
75.0,3.9794,-1.3008,2.048775694444444,2.0758739999999998
76.0,3.9789,-1.3007,2.048414361111111,2.0758739999999998
77.0,3.9784,-1.3004,2.048053055555555,2.0758739999999998
78.0,3.9778,-1.3007,2.047691833333333,2.0758739999999998
79.0,3.9776,-1.3006,2.0473305277777776,2.0758739999999998
80.0,3.9767,-1.3006,2.0469692499999996,2.0758739999999998
81.0,3.9768,-1.3008,2.046607972222222,2.0758739999999998
82.0,3.9761,-1.3007,2.0462466388888885,2.0758739999999998
83.0,3.9756,-1.3007,2.045885333333333,2.0758739999999998
84.0,3.9753,-1.3006,2.0455240277777778,2.0758739999999998
85.0,3.9747,-1.3005,2.04516275,2.0758739999999998
86.0,3.9741,-1.3006,2.0448014999999997,2.0758739999999998
87.0,3.9738,-1.3004,2.044440222222222,2.0758739999999998
88.0,3.9733,-1.3006,2.044079,2.0758739999999998
89.0,3.973,-1.3005,2.043717722222222,2.0758739999999998
90.0,3.9722,-1.3006,2.043356472222222,2.0758739999999998
91.0,3.9721,-1.3006,2.042995194444444,2.0758739999999998
92.0,3.9715,-1.3007,2.0426339166666665,2.0758739999999998
93.0,3.9712,-1.3006,2.0422726111111107,2.0758739999999998
94.0,3.9707,-1.3006,2.041911333333333,2.0758739999999998
95.0,3.9701,-1.3005,2.0415500555555552,2.0758739999999998
96.0,3.97,-1.3005,2.041188805555555,2.0758739999999998
97.0,3.9698,-1.3005,2.0408275555555555,2.0758739999999998
98.0,3.9692,-1.3004,2.0404663055555554,2.0758739999999998
99.0,3.9685,-1.3006,2.040105083333333,2.0758739999999998
100.0,3.9685,-1.3003,2.0397438055555552,2.0758739999999998
101.0,3.9679,-1.3005,2.039382611111111,2.0758739999999998
102.0,3.9675,-1.3004,2.0390213611111108,2.0758739999999998
103.0,3.9671,-1.3005,2.0386601388888885,2.0758739999999998
104.0,3.9667,-1.3004,2.038298888888889,2.0758739999999998
105.0,3.9664,-1.3005,2.0379376666666666,2.0758739999999998
106.0,3.9663,-1.3006,2.0375764166666666,2.0758739999999998
107.0,3.9652,-1.3003,2.0372151388888886,2.0758739999999998
108.0,3.965,-1.3003,2.0368539444444442,2.0758739999999998
109.0,3.9649,-1.3004,2.03649275,2.0758739999999998
110.0,3.9646,-1.3005,2.0361315277777776,2.0758739999999998
111.0,3.9639,-1.3005,2.0357702777777775,2.0758739999999998
112.0,3.9636,-1.3006,2.0354090277777774,2.0758739999999998
113.0,3.9634,-1.3004,2.03504775,2.0758739999999998
114.0,3.9628,-1.3003,2.0346865277777777,2.0758739999999998
115.0,3.9627,-1.3006,2.0343253333333333,2.0758739999999998
116.0,3.9621,-1.3006,2.0339640555555554,2.0758739999999998
117.0,3.9617,-1.3005,2.0336027777777774,2.0758739999999998
118.0,3.9612,-1.3005,2.0332415277777773,2.0758739999999998
119.0,3.9612,-1.3004,2.0328802777777777,2.0758739999999998
120.0,3.9609,-1.3003,2.0325190555555555,2.0758739999999998
